suplier_id,middle_num,end_num,chazhi,bili,,,,,,,,,,,,,
881,50,230,-180,-0.782608696,,,,,,,,,,,,,
1202,81,372,-291,-0.782258065,,,,,,,,,,,,,
7320,92,419,-327,-0.780429594,,,,,,,,,,,,,
49688,2,9,-7,-0.777777778,,,,,,,,,,,,,
75687,2,9,-7,-0.777777778,,,,,,,,,,,,,
78916,2,9,-7,-0.777777778,,,,,,,,,,,,,
89572,2,9,-7,-0.777777778,,,,,,,,,,,,,
85762,4,18,-14,-0.777777778,,,,,,,,,,,,,
24534,6,27,-21,-0.777777778,,,,,,,,,,,,,
146,29,130,-101,-0.776923077,,,,,,,,,,,,,
17905,39,173,-134,-0.774566474,,,,,,,,,,,,,
2718,545,2412,-1867,-0.774046434,,,,,,,,,,,,,
535,392,1729,-1337,-0.773279352,,,,,,,,,,,,,
11927,165,722,-557,-0.771468144,,,,,,,,,,,,,
2,3,13,-10,-0.769230769,,,,,,,,,,,,,
27605,3,13,-10,-0.769230769,,,,,,,,,,,,,
59268,3,13,-10,-0.769230769,,,,,,,,,,,,,
73187,3,13,-10,-0.769230769,,,,,,,,,,,,,
129075,3,13,-10,-0.769230769,,,,,,,,,,,,,
10832,39,168,-129,-0.767857143,,,,,,,,,,,,,
27461,118,504,-386,-0.765873016,,,,,,,,,,,,,
48031,24,102,-78,-0.764705882,,,,,,,,,,,,,
101554,62,263,-201,-0.764258555,,,,,,,,,,,,,
37750,13,55,-42,-0.763636364,,,,,,,,,,,,,
25893,14,59,-45,-0.762711864,,,,,,,,,,,,,
645,10,42,-32,-0.761904762,,,,,,,,,,,,,
76056,20,84,-64,-0.761904762,,,,,,,,,,,,,
1532,127,527,-400,-0.759013283,,,,,,,,,,,,,
70565,34,141,-107,-0.758865248,,,,,,,,,,,,,
6293,501,2073,-1572,-0.758321274,,,,,,,,,,,,,
110762,12,49,-37,-0.755102041,,,,,,,,,,,,,
12967,305,1241,-936,-0.754230459,,,,,,,,,,,,,
1165,202,816,-614,-0.75245098,,,,,,,,,,,,,
1124,1,4,-3,-0.75,,,,,,,,,,,,,
7064,1,4,-3,-0.75,,,,,,,,,,,,,
11991,1,4,-3,-0.75,,,,,,,,,,,,,
13764,1,4,-3,-0.75,,,,,,,,,,,,,
14050,1,4,-3,-0.75,,,,,,,,,,,,,
43228,1,4,-3,-0.75,,,,,,,,,,,,,
58522,1,4,-3,-0.75,,,,,,,,,,,,,
60447,1,4,-3,-0.75,,,,,,,,,,,,,
66976,1,4,-3,-0.75,,,,,,,,,,,,,
69535,1,4,-3,-0.75,,,,,,,,,,,,,
73884,1,4,-3,-0.75,,,,,,,,,,,,,
75801,1,4,-3,-0.75,,,,,,,,,,,,,
91607,1,4,-3,-0.75,,,,,,,,,,,,,
95558,1,4,-3,-0.75,,,,,,,,,,,,,
95779,1,4,-3,-0.75,,,,,,,,,,,,,
141318,1,4,-3,-0.75,,,,,,,,,,,,,
147409,1,4,-3,-0.75,,,,,,,,,,,,,
155684,1,4,-3,-0.75,,,,,,,,,,,,,
747,2,8,-6,-0.75,,,,,,,,,,,,,
65097,2,8,-6,-0.75,,,,,,,,,,,,,
151229,2,8,-6,-0.75,,,,,,,,,,,,,
51603,4,16,-12,-0.75,,,,,,,,,,,,,
24904,11,44,-33,-0.75,,,,,,,,,,,,,
83094,20,80,-60,-0.75,,,,,,,,,,,,,
59850,28,112,-84,-0.75,,,,,,,,,,,,,
3465,48,192,-144,-0.75,,,,,,,,,,,,,
40484,175,700,-525,-0.75,,,,,,,,,,,,,
11150,147,587,-440,-0.749574106,,,,,,,,,,,,,
1813,48,191,-143,-0.748691099,,,,,,,,,,,,,
2035,197,780,-583,-0.747435897,,,,,,,,,,,,,
67877,22,87,-65,-0.747126437,,,,,,,,,,,,,
1789,37,144,-107,-0.743055556,,,,,,,,,,,,,
94,276,1065,-789,-0.74084507,,,,,,,,,,,,,
31275,75,289,-214,-0.740484429,,,,,,,,,,,,,
4508,133,512,-379,-0.740234375,,,,,,,,,,,,,
83933,12,46,-34,-0.739130435,,,,,,,,,,,,,
26409,38,145,-107,-0.737931034,,,,,,,,,,,,,
49652,109,411,-302,-0.734793187,,,,,,,,,,,,,
49941,4,15,-11,-0.733333333,,,,,,,,,,,,,
5319,718,2684,-1966,-0.732488823,,,,,,,,,,,,,
16874,250,932,-682,-0.731759657,,,,,,,,,,,,,
3313,1424,5291,-3867,-0.730863731,,,,,,,,,,,,,
12552,7,26,-19,-0.730769231,,,,,,,,,,,,,
1209,27,100,-73,-0.73,,,,,,,,,,,,,
40013,129,476,-347,-0.728991597,,,,,,,,,,,,,
5616,3,11,-8,-0.727272727,,,,,,,,,,,,,
13391,3,11,-8,-0.727272727,,,,,,,,,,,,,
108511,3,11,-8,-0.727272727,,,,,,,,,,,,,
134632,3,11,-8,-0.727272727,,,,,,,,,,,,,
5950,483,1768,-1285,-0.726809955,,,,,,,,,,,,,
10025,106,388,-282,-0.726804124,,,,,,,,,,,,,
1810,47,172,-125,-0.726744186,,,,,,,,,,,,,
5706,850,3096,-2246,-0.725452196,,,,,,,,,,,,,
454,94,342,-248,-0.725146199,,,,,,,,,,,,,
44924,195,705,-510,-0.723404255,,,,,,,,,,,,,
43688,5,18,-13,-0.722222222,,,,,,,,,,,,,
45139,22,79,-57,-0.721518987,,,,,,,,,,,,,
6396,88,315,-227,-0.720634921,,,,,,,,,,,,,
4325,329,1176,-847,-0.720238095,,,,,,,,,,,,,
30921,82,293,-211,-0.720136519,,,,,,,,,,,,,
3496,7,25,-18,-0.72,,,,,,,,,,,,,
439,1134,4023,-2889,-0.718120805,,,,,,,,,,,,,
235,105,372,-267,-0.717741935,,,,,,,,,,,,,
7248,41,145,-104,-0.717241379,,,,,,,,,,,,,
95966,41,145,-104,-0.717241379,,,,,,,,,,,,,
66970,34,120,-86,-0.716666667,,,,,,,,,,,,,
32531,2035,7182,-5147,-0.716652743,,,,,,,,,,,,,
19233,83,292,-209,-0.715753425,,,,,,,,,,,,,
13287,144,505,-361,-0.714851485,,,,,,,,,,,,,
9173,2,7,-5,-0.714285714,,,,,,,,,,,,,
43389,2,7,-5,-0.714285714,,,,,,,,,,,,,
49299,2,7,-5,-0.714285714,,,,,,,,,,,,,
93752,2,7,-5,-0.714285714,,,,,,,,,,,,,
6929,8,28,-20,-0.714285714,,,,,,,,,,,,,
35019,250,869,-619,-0.712313003,,,,,,,,,,,,,
138899,26,90,-64,-0.711111111,,,,,,,,,,,,,
1032,1014,3493,-2479,-0.709705125,,,,,,,,,,,,,
12337,314,1080,-766,-0.709259259,,,,,,,,,,,,,
1412,5,17,-12,-0.705882353,,,,,,,,,,,,,
129817,20,68,-48,-0.705882353,,,,,,,,,,,,,
4778,19,64,-45,-0.703125,,,,,,,,,,,,,
77410,116,390,-274,-0.702564103,,,,,,,,,,,,,
18227,3,10,-7,-0.7,,,,,,,,,,,,,
120284,3,10,-7,-0.7,,,,,,,,,,,,,
137971,3,10,-7,-0.7,,,,,,,,,,,,,
86725,24,80,-56,-0.7,,,,,,,,,,,,,
25012,33,110,-77,-0.7,,,,,,,,,,,,,
66917,37,123,-86,-0.699186992,,,,,,,,,,,,,
35937,103,340,-237,-0.697058824,,,,,,,,,,,,,
4391,10,33,-23,-0.696969697,,,,,,,,,,,,,
28528,10,33,-23,-0.696969697,,,,,,,,,,,,,
2419,96,316,-220,-0.696202532,,,,,,,,,,,,,
22736,7,23,-16,-0.695652174,,,,,,,,,,,,,
901,871,2858,-1987,-0.695241428,,,,,,,,,,,,,
6825,339,1112,-773,-0.695143885,,,,,,,,,,,,,
3083,72,236,-164,-0.694915254,,,,,,,,,,,,,
869,244,797,-553,-0.693851945,,,,,,,,,,,,,
1127,50,163,-113,-0.693251534,,,,,,,,,,,,,
741,8,26,-18,-0.692307692,,,,,,,,,,,,,
603,53,172,-119,-0.691860465,,,,,,,,,,,,,
138791,17,55,-38,-0.690909091,,,,,,,,,,,,,
4199,2307,7461,-5154,-0.690792119,,,,,,,,,,,,,
4263,54,173,-119,-0.687861272,,,,,,,,,,,,,
1198,48,153,-105,-0.68627451,,,,,,,,,,,,,
7431,622,1976,-1354,-0.685222672,,,,,,,,,,,,,
634,102,324,-222,-0.685185185,,,,,,,,,,,,,
27825,23,73,-50,-0.684931507,,,,,,,,,,,,,
20153,27,85,-58,-0.682352941,,,,,,,,,,,,,
2621,281,881,-600,-0.681044268,,,,,,,,,,,,,
59254,8,25,-17,-0.68,,,,,,,,,,,,,
13370,83,259,-176,-0.67953668,,,,,,,,,,,,,
1072,903,2813,-1910,-0.678990402,,,,,,,,,,,,,
3422,9,28,-19,-0.678571429,,,,,,,,,,,,,
63995,9,28,-19,-0.678571429,,,,,,,,,,,,,
23481,108,336,-228,-0.678571429,,,,,,,,,,,,,
10056,19,59,-40,-0.677966102,,,,,,,,,,,,,
953,3421,10617,-7196,-0.677780917,,,,,,,,,,,,,
8611,20,62,-42,-0.677419355,,,,,,,,,,,,,
93786,70,217,-147,-0.677419355,,,,,,,,,,,,,
50945,243,752,-509,-0.676861702,,,,,,,,,,,,,
1392,2326,7158,-4832,-0.675048896,,,,,,,,,,,,,
790,275,845,-570,-0.674556213,,,,,,,,,,,,,
59748,115,353,-238,-0.674220963,,,,,,,,,,,,,
69676,15,46,-31,-0.673913043,,,,,,,,,,,,,
1294,63,193,-130,-0.67357513,,,,,,,,,,,,,
138740,38,116,-78,-0.672413793,,,,,,,,,,,,,
53073,21,64,-43,-0.671875,,,,,,,,,,,,,
3476,30,91,-61,-0.67032967,,,,,,,,,,,,,
1645,1,3,-2,-0.666666667,,,,,,,,,,,,,
1859,1,3,-2,-0.666666667,,,,,,,,,,,,,
27062,1,3,-2,-0.666666667,,,,,,,,,,,,,
37020,1,3,-2,-0.666666667,,,,,,,,,,,,,
42274,1,3,-2,-0.666666667,,,,,,,,,,,,,
48259,1,3,-2,-0.666666667,,,,,,,,,,,,,
50773,1,3,-2,-0.666666667,,,,,,,,,,,,,
68721,1,3,-2,-0.666666667,,,,,,,,,,,,,
90597,1,3,-2,-0.666666667,,,,,,,,,,,,,
97180,1,3,-2,-0.666666667,,,,,,,,,,,,,
103679,1,3,-2,-0.666666667,,,,,,,,,,,,,
170551,1,3,-2,-0.666666667,,,,,,,,,,,,,
67596,2,6,-4,-0.666666667,,,,,,,,,,,,,
77752,2,6,-4,-0.666666667,,,,,,,,,,,,,
26424,3,9,-6,-0.666666667,,,,,,,,,,,,,
54034,3,9,-6,-0.666666667,,,,,,,,,,,,,
54916,3,9,-6,-0.666666667,,,,,,,,,,,,,
139167,3,9,-6,-0.666666667,,,,,,,,,,,,,
25497,5,15,-10,-0.666666667,,,,,,,,,,,,,
132332,6,18,-12,-0.666666667,,,,,,,,,,,,,
15436,7,21,-14,-0.666666667,,,,,,,,,,,,,
50829,7,21,-14,-0.666666667,,,,,,,,,,,,,
120067,14,42,-28,-0.666666667,,,,,,,,,,,,,
42665,19,57,-38,-0.666666667,,,,,,,,,,,,,
137877,20,60,-40,-0.666666667,,,,,,,,,,,,,
2078,26,78,-52,-0.666666667,,,,,,,,,,,,,
25081,381,1142,-761,-0.666374781,,,,,,,,,,,,,
1159,3207,9576,-6369,-0.665100251,,,,,,,,,,,,,
6788,104,307,-203,-0.661237785,,,,,,,,,,,,,
17846,341,1001,-660,-0.659340659,,,,,,,,,,,,,
7132,359,1053,-694,-0.659069326,,,,,,,,,,,,,
96018,127,372,-245,-0.658602151,,,,,,,,,,,,,
33243,14,41,-27,-0.658536585,,,,,,,,,,,,,
10707,28,82,-54,-0.658536585,,,,,,,,,,,,,
18404,38,111,-73,-0.657657658,,,,,,,,,,,,,
36230,119,346,-227,-0.656069364,,,,,,,,,,,,,
123252,10,29,-19,-0.655172414,,,,,,,,,,,,,
4253,9,26,-17,-0.653846154,,,,,,,,,,,,,
84985,9,26,-17,-0.653846154,,,,,,,,,,,,,
21758,187,540,-353,-0.653703704,,,,,,,,,,,,,
98958,79,227,-148,-0.651982379,,,,,,,,,,,,,
1956,153,439,-286,-0.651480638,,,,,,,,,,,,,
58866,7,20,-13,-0.65,,,,,,,,,,,,,
152655,7,20,-13,-0.65,,,,,,,,,,,,,
82025,6,17,-11,-0.647058824,,,,,,,,,,,,,
2799,3845,10878,-7033,-0.646534289,,,,,,,,,,,,,
100652,23,65,-42,-0.646153846,,,,,,,,,,,,,
65456,49,138,-89,-0.644927536,,,,,,,,,,,,,
2022,135,379,-244,-0.643799472,,,,,,,,,,,,,
5008,382,1070,-688,-0.642990654,,,,,,,,,,,,,
7061,5,14,-9,-0.642857143,,,,,,,,,,,,,
131059,5,14,-9,-0.642857143,,,,,,,,,,,,,
153303,10,28,-18,-0.642857143,,,,,,,,,,,,,
51198,159,444,-285,-0.641891892,,,,,,,,,,,,,
34910,246,685,-439,-0.640875912,,,,,,,,,,,,,
28611,110,306,-196,-0.640522876,,,,,,,,,,,,,
409,659,1832,-1173,-0.640283843,,,,,,,,,,,,,
13164,1286,3574,-2288,-0.640179071,,,,,,,,,,,,,
14702,39,108,-69,-0.638888889,,,,,,,,,,,,,
27643,474,1312,-838,-0.638719512,,,,,,,,,,,,,
1417,2112,5837,-3725,-0.638170293,,,,,,,,,,,,,
28094,4,11,-7,-0.636363636,,,,,,,,,,,,,
134388,8,22,-14,-0.636363636,,,,,,,,,,,,,
107289,19,52,-33,-0.634615385,,,,,,,,,,,,,
1786,11,30,-19,-0.633333333,,,,,,,,,,,,,
67416,7,19,-12,-0.631578947,,,,,,,,,,,,,
15121,92,249,-157,-0.630522088,,,,,,,,,,,,,
4365,40,108,-68,-0.62962963,,,,,,,,,,,,,
62690,659,1768,-1109,-0.627262443,,,,,,,,,,,,,
526,185,494,-309,-0.625506073,,,,,,,,,,,,,
7271,3,8,-5,-0.625,,,,,,,,,,,,,
108136,3,8,-5,-0.625,,,,,,,,,,,,,
85292,6,16,-10,-0.625,,,,,,,,,,,,,
32255,9,24,-15,-0.625,,,,,,,,,,,,,
11251,21,56,-35,-0.625,,,,,,,,,,,,,
1204,39,104,-65,-0.625,,,,,,,,,,,,,
1284,101,269,-168,-0.624535316,,,,,,,,,,,,,
5641,855,2277,-1422,-0.624505929,,,,,,,,,,,,,
145186,77,204,-127,-0.62254902,,,,,,,,,,,,,
99521,17,45,-28,-0.622222222,,,,,,,,,,,,,
6756,1537,4065,-2528,-0.621894219,,,,,,,,,,,,,
38183,11,29,-18,-0.620689655,,,,,,,,,,,,,
45733,11,29,-18,-0.620689655,,,,,,,,,,,,,
126508,11,29,-18,-0.620689655,,,,,,,,,,,,,
43825,164,432,-268,-0.62037037,,,,,,,,,,,,,
129854,8,21,-13,-0.619047619,,,,,,,,,,,,,
67808,16,42,-26,-0.619047619,,,,,,,,,,,,,
25096,24,63,-39,-0.619047619,,,,,,,,,,,,,
438,272,714,-442,-0.619047619,,,,,,,,,,,,,
5642,375,981,-606,-0.617737003,,,,,,,,,,,,,
27662,49,128,-79,-0.6171875,,,,,,,,,,,,,
42699,5,13,-8,-0.615384615,,,,,,,,,,,,,
44285,10,26,-16,-0.615384615,,,,,,,,,,,,,
2236,15,39,-24,-0.615384615,,,,,,,,,,,,,
1679,45,117,-72,-0.615384615,,,,,,,,,,,,,
65256,205,533,-328,-0.615384615,,,,,,,,,,,,,
852,22,57,-35,-0.614035088,,,,,,,,,,,,,
37519,199,515,-316,-0.613592233,,,,,,,,,,,,,
24582,7,18,-11,-0.611111111,,,,,,,,,,,,,
12831,128,329,-201,-0.610942249,,,,,,,,,,,,,
2235,102,262,-160,-0.610687023,,,,,,,,,,,,,
13357,215,552,-337,-0.610507246,,,,,,,,,,,,,
7717,591,1516,-925,-0.610158311,,,,,,,,,,,,,
2288,48,123,-75,-0.609756098,,,,,,,,,,,,,
145240,96,246,-150,-0.609756098,,,,,,,,,,,,,
18089,1341,3435,-2094,-0.609606987,,,,,,,,,,,,,
4400,9,23,-14,-0.608695652,,,,,,,,,,,,,
63437,18,46,-28,-0.608695652,,,,,,,,,,,,,
1696,569,1448,-879,-0.607044199,,,,,,,,,,,,,
40249,35,89,-54,-0.606741573,,,,,,,,,,,,,
1031,24,61,-37,-0.606557377,,,,,,,,,,,,,
38586,55,139,-84,-0.604316547,,,,,,,,,,,,,
171,370,935,-565,-0.604278075,,,,,,,,,,,,,
20541,161,404,-243,-0.601485149,,,,,,,,,,,,,
3603,1221,3062,-1841,-0.601241019,,,,,,,,,,,,,
29691,113,283,-170,-0.600706714,,,,,,,,,,,,,
6506,2,5,-3,-0.6,,,,,,,,,,,,,
24935,2,5,-3,-0.6,,,,,,,,,,,,,
25163,2,5,-3,-0.6,,,,,,,,,,,,,
26165,2,5,-3,-0.6,,,,,,,,,,,,,
149164,2,5,-3,-0.6,,,,,,,,,,,,,
1658,4,10,-6,-0.6,,,,,,,,,,,,,
74310,6,15,-9,-0.6,,,,,,,,,,,,,
146779,32,80,-48,-0.6,,,,,,,,,,,,,
384,52,130,-78,-0.6,,,,,,,,,,,,,
2965,1230,3062,-1832,-0.598301764,,,,,,,,,,,,,
26740,97,241,-144,-0.597510373,,,,,,,,,,,,,
1374,815,2018,-1203,-0.596134787,,,,,,,,,,,,,
146435,35,86,-51,-0.593023256,,,,,,,,,,,,,
56163,33,81,-48,-0.592592593,,,,,,,,,,,,,
39552,425,1043,-618,-0.592521572,,,,,,,,,,,,,
37796,149,365,-216,-0.591780822,,,,,,,,,,,,,
22799,98,239,-141,-0.589958159,,,,,,,,,,,,,
3890,695,1688,-993,-0.588270142,,,,,,,,,,,,,
1307,7,17,-10,-0.588235294,,,,,,,,,,,,,
47192,7,17,-10,-0.588235294,,,,,,,,,,,,,
107990,7,17,-10,-0.588235294,,,,,,,,,,,,,
30871,28,68,-40,-0.588235294,,,,,,,,,,,,,
8420,176,427,-251,-0.587822014,,,,,,,,,,,,,
63,226,548,-322,-0.587591241,,,,,,,,,,,,,
146708,67,162,-95,-0.586419753,,,,,,,,,,,,,
126476,12,29,-17,-0.586206897,,,,,,,,,,,,,
3418,61,147,-86,-0.585034014,,,,,,,,,,,,,
145238,69,166,-97,-0.584337349,,,,,,,,,,,,,
14094,1766,4239,-2473,-0.58339231,,,,,,,,,,,,,
39671,5,12,-7,-0.583333333,,,,,,,,,,,,,
130454,5,12,-7,-0.583333333,,,,,,,,,,,,,
6648,10,24,-14,-0.583333333,,,,,,,,,,,,,
11005,505,1209,-704,-0.582299421,,,,,,,,,,,,,
1367,279,667,-388,-0.581709145,,,,,,,,,,,,,
25663,1293,3087,-1794,-0.581146744,,,,,,,,,,,,,
5737,329,785,-456,-0.58089172,,,,,,,,,,,,,
63852,89,212,-123,-0.580188679,,,,,,,,,,,,,
26883,45,107,-62,-0.579439252,,,,,,,,,,,,,
72373,90,214,-124,-0.579439252,,,,,,,,,,,,,
5023,27,64,-37,-0.578125,,,,,,,,,,,,,
6730,491,1162,-671,-0.577452668,,,,,,,,,,,,,
44581,211,499,-288,-0.577154309,,,,,,,,,,,,,
78399,55,130,-75,-0.576923077,,,,,,,,,,,,,
130646,154,364,-210,-0.576923077,,,,,,,,,,,,,
24197,323,763,-440,-0.576671035,,,,,,,,,,,,,
33902,280,661,-381,-0.576399395,,,,,,,,,,,,,
135240,28,66,-38,-0.575757576,,,,,,,,,,,,,
138839,28,66,-38,-0.575757576,,,,,,,,,,,,,
2504,34,80,-46,-0.575,,,,,,,,,,,,,
78751,43,101,-58,-0.574257426,,,,,,,,,,,,,
4452,264,620,-356,-0.574193548,,,,,,,,,,,,,
47897,9,21,-12,-0.571428571,,,,,,,,,,,,,
51754,9,21,-12,-0.571428571,,,,,,,,,,,,,
79069,59,137,-78,-0.569343066,,,,,,,,,,,,,
54271,159,368,-209,-0.567934783,,,,,,,,,,,,,
31451,274,634,-360,-0.567823344,,,,,,,,,,,,,
15237,13,30,-17,-0.566666667,,,,,,,,,,,,,
36776,17,39,-22,-0.564102564,,,,,,,,,,,,,
57688,21,48,-27,-0.5625,,,,,,,,,,,,,
921,581,1327,-746,-0.562170309,,,,,,,,,,,,,
1964,1697,3847,-2150,-0.558877047,,,,,,,,,,,,,
413,140,317,-177,-0.558359621,,,,,,,,,,,,,
577,4502,10191,-5689,-0.558237661,,,,,,,,,,,,,
88015,50,113,-63,-0.557522124,,,,,,,,,,,,,
127592,27,61,-34,-0.557377049,,,,,,,,,,,,,
78158,236,533,-297,-0.557223265,,,,,,,,,,,,,
29678,125,282,-157,-0.556737589,,,,,,,,,,,,,
2462,1462,3296,-1834,-0.556432039,,,,,,,,,,,,,
9854,1396,3147,-1751,-0.556402923,,,,,,,,,,,,,
10541,4,9,-5,-0.555555556,,,,,,,,,,,,,
108981,4,9,-5,-0.555555556,,,,,,,,,,,,,
147775,4,9,-5,-0.555555556,,,,,,,,,,,,,
1783,8,18,-10,-0.555555556,,,,,,,,,,,,,
1931,8,18,-10,-0.555555556,,,,,,,,,,,,,
41509,8,18,-10,-0.555555556,,,,,,,,,,,,,
65472,72,162,-90,-0.555555556,,,,,,,,,,,,,
13174,316,711,-395,-0.555555556,,,,,,,,,,,,,
6690,298,670,-372,-0.555223881,,,,,,,,,,,,,
130564,164,368,-204,-0.554347826,,,,,,,,,,,,,
80994,79,177,-98,-0.553672316,,,,,,,,,,,,,
6835,117,261,-144,-0.551724138,,,,,,,,,,,,,
6750,63,140,-77,-0.55,,,,,,,,,,,,,
17001,81,180,-99,-0.55,,,,,,,,,,,,,
17374,1239,2739,-1500,-0.547645126,,,,,,,,,,,,,
36299,296,653,-357,-0.546707504,,,,,,,,,,,,,
8498,5,11,-6,-0.545454545,,,,,,,,,,,,,
32029,5,11,-6,-0.545454545,,,,,,,,,,,,,
103704,5,11,-6,-0.545454545,,,,,,,,,,,,,
8615,15,33,-18,-0.545454545,,,,,,,,,,,,,
41809,172,377,-205,-0.543766578,,,,,,,,,,,,,
146443,37,81,-44,-0.543209877,,,,,,,,,,,,,
3778,1442,3152,-1710,-0.54251269,,,,,,,,,,,,,
3983,97,212,-115,-0.54245283,,,,,,,,,,,,,
130640,172,374,-202,-0.540106952,,,,,,,,,,,,,
104275,23,50,-27,-0.54,,,,,,,,,,,,,
113683,115,250,-135,-0.54,,,,,,,,,,,,,
14175,29,63,-34,-0.53968254,,,,,,,,,,,,,
56326,6,13,-7,-0.538461538,,,,,,,,,,,,,
529,2012,4357,-2345,-0.538214368,,,,,,,,,,,,,
1502,2896,6248,-3352,-0.536491677,,,,,,,,,,,,,
22461,869,1874,-1005,-0.536286019,,,,,,,,,,,,,
7087,64,138,-74,-0.536231884,,,,,,,,,,,,,
1195,13,28,-15,-0.535714286,,,,,,,,,,,,,
121961,20,43,-23,-0.534883721,,,,,,,,,,,,,
490,4632,9875,-5243,-0.530936709,,,,,,,,,,,,,
7016,1296,2758,-1462,-0.530094271,,,,,,,,,,,,,
4490,71,151,-80,-0.529801325,,,,,,,,,,,,,
5166,8,17,-9,-0.529411765,,,,,,,,,,,,,
89539,1473,3123,-1650,-0.528338136,,,,,,,,,,,,,
59608,17,36,-19,-0.527777778,,,,,,,,,,,,,
59832,97,205,-108,-0.526829268,,,,,,,,,,,,,
6243,100,211,-111,-0.526066351,,,,,,,,,,,,,
5972,1279,2696,-1417,-0.525593472,,,,,,,,,,,,,
1357,981,2067,-1086,-0.525399129,,,,,,,,,,,,,
7046,504,1061,-557,-0.524976437,,,,,,,,,,,,,
7604,515,1084,-569,-0.524907749,,,,,,,,,,,,,
1901,4424,9291,-4867,-0.523840276,,,,,,,,,,,,,
146441,41,86,-45,-0.523255814,,,,,,,,,,,,,
58129,205,429,-224,-0.522144522,,,,,,,,,,,,,
48459,108,226,-118,-0.522123894,,,,,,,,,,,,,
138813,11,23,-12,-0.52173913,,,,,,,,,,,,,
47024,22,46,-24,-0.52173913,,,,,,,,,,,,,
56319,638,1334,-696,-0.52173913,,,,,,,,,,,,,
106237,151,315,-164,-0.520634921,,,,,,,,,,,,,
3331,451,940,-489,-0.520212766,,,,,,,,,,,,,
15217,403,839,-436,-0.519666269,,,,,,,,,,,,,
67772,75,156,-81,-0.519230769,,,,,,,,,,,,,
61481,103,214,-111,-0.518691589,,,,,,,,,,,,,
79050,14,29,-15,-0.517241379,,,,,,,,,,,,,
1075,29,60,-31,-0.516666667,,,,,,,,,,,,,
24708,326,674,-348,-0.516320475,,,,,,,,,,,,,
19873,78,161,-83,-0.51552795,,,,,,,,,,,,,
875,7966,16442,-8476,-0.515509062,,,,,,,,,,,,,
6734,571,1169,-598,-0.511548332,,,,,,,,,,,,,
87,48,98,-50,-0.510204082,,,,,,,,,,,,,
8441,48,98,-50,-0.510204082,,,,,,,,,,,,,
7428,255,519,-264,-0.50867052,,,,,,,,,,,,,
7513,305,620,-315,-0.508064516,,,,,,,,,,,,,
59861,165,334,-169,-0.505988024,,,,,,,,,,,,,
2380,1026,2076,-1050,-0.505780347,,,,,,,,,,,,,
24606,228,459,-231,-0.503267974,,,,,,,,,,,,,
13612,409,823,-414,-0.503037667,,,,,,,,,,,,,
23418,621,1249,-628,-0.502802242,,,,,,,,,,,,,
4829,262,526,-264,-0.501901141,,,,,,,,,,,,,
85078,153,307,-154,-0.501628664,,,,,,,,,,,,,
41917,871,1743,-872,-0.500286862,,,,,,,,,,,,,
190,2,4,-2,-0.5,,,,,,,,,,,,,
5025,2,4,-2,-0.5,,,,,,,,,,,,,
17504,2,4,-2,-0.5,,,,,,,,,,,,,
51769,2,4,-2,-0.5,,,,,,,,,,,,,
71788,2,4,-2,-0.5,,,,,,,,,,,,,
75921,2,4,-2,-0.5,,,,,,,,,,,,,
81163,2,4,-2,-0.5,,,,,,,,,,,,,
100844,2,4,-2,-0.5,,,,,,,,,,,,,
72233,3,6,-3,-0.5,,,,,,,,,,,,,
77723,3,6,-3,-0.5,,,,,,,,,,,,,
2844,4,8,-4,-0.5,,,,,,,,,,,,,
16946,4,8,-4,-0.5,,,,,,,,,,,,,
69830,4,8,-4,-0.5,,,,,,,,,,,,,
163487,4,8,-4,-0.5,,,,,,,,,,,,,
97114,5,10,-5,-0.5,,,,,,,,,,,,,
71021,6,12,-6,-0.5,,,,,,,,,,,,,
3502,7,14,-7,-0.5,,,,,,,,,,,,,
109641,7,14,-7,-0.5,,,,,,,,,,,,,
3247,8,16,-8,-0.5,,,,,,,,,,,,,
6661,9,18,-9,-0.5,,,,,,,,,,,,,
108354,10,20,-10,-0.5,,,,,,,,,,,,,
1554,13,26,-13,-0.5,,,,,,,,,,,,,
78362,14,28,-14,-0.5,,,,,,,,,,,,,
1144,15,30,-15,-0.5,,,,,,,,,,,,,
59087,20,40,-20,-0.5,,,,,,,,,,,,,
13245,21,42,-21,-0.5,,,,,,,,,,,,,
1725,1967,3912,-1945,-0.497188139,,,,,,,,,,,,,
1220,826,1640,-814,-0.496341463,,,,,,,,,,,,,
53440,125,248,-123,-0.495967742,,,,,,,,,,,,,
2784,308,610,-302,-0.495081967,,,,,,,,,,,,,
15822,123,243,-120,-0.49382716,,,,,,,,,,,,,
204,112,221,-109,-0.49321267,,,,,,,,,,,,,
137262,31,61,-30,-0.491803279,,,,,,,,,,,,,
158868,31,61,-30,-0.491803279,,,,,,,,,,,,,
3640,108,212,-104,-0.490566038,,,,,,,,,,,,,
2372,1202,2347,-1145,-0.487856839,,,,,,,,,,,,,
14634,21,41,-20,-0.487804878,,,,,,,,,,,,,
85081,41,80,-39,-0.4875,,,,,,,,,,,,,
2261,1155,2249,-1094,-0.486438417,,,,,,,,,,,,,
395,93,181,-88,-0.486187845,,,,,,,,,,,,,
721,54,105,-51,-0.485714286,,,,,,,,,,,,,
65982,54,105,-51,-0.485714286,,,,,,,,,,,,,
994,83,161,-78,-0.48447205,,,,,,,,,,,,,
129835,16,31,-15,-0.483870968,,,,,,,,,,,,,
