create_dt,supplier_id,city_id,fee_sum,fee_per_user,order_shuliang,active_day,active_lv,supplier_first_date
2015/12/28,158320,3,37283.50,25.606799,1456,30,1.0000,48
2015/12/28,158321,4,22859.50,26.155034,874,27,1.0000,27
2015/12/28,158324,2,252.00,28.000000,9,5,0.2778,18
2015/12/28,158326,9,362.00,36.200000,10,8,0.3478,23
2015/12/28,158328,14,2486.80,191.292308,13,10,0.5882,17
2015/12/28,158330,4,28415.00,32.548683,873,29,1.0000,29
2015/12/28,158334,40,17316.50,31.370471,552,15,1.0000,15
2015/12/28,158335,9,10301.00,33.336570,309,29,1.0000,29
2015/12/28,158336,12,10282.00,28.247253,364,28,0.9333,34
2015/12/28,158337,5,2586.00,39.181818,66,9,0.4737,19
2015/12/28,158341,3,39109.00,25.021753,1563,30,1.0000,46
2015/12/28,158350,3,9919.00,31.690096,313,30,1.0000,47
2015/12/28,158353,4,20181.00,32.602585,619,26,0.9630,27
2015/12/28,158357,1,18987.00,27.557329,689,30,1.0000,31
2015/12/28,158358,7,13079.00,32.454094,403,22,1.0000,22
2015/12/28,158360,1,705.20,33.580952,21,7,0.7778,9
2015/12/28,158365,4,7665.50,24.105346,318,28,1.0000,28
2015/12/28,158372,9,3753.00,28.648855,131,24,0.8000,36
2015/12/28,158379,19,27679.00,34.555556,801,30,1.0000,45
2015/12/28,158380,17,33.00,33.000000,1,1,0.0455,22
2015/12/28,158385,9,2537.00,26.427083,96,26,0.8966,29
2015/12/28,158386,23,10421.00,27.208877,383,30,1.0000,31
2015/12/28,158388,4,10901.00,28.838624,378,28,1.0000,28
2015/12/28,158389,5,1039.50,28.875000,36,19,0.6333,45
2015/12/28,158391,1,7933.00,33.901709,234,21,1.0000,21
2015/12/28,158398,21,26082.00,31.885086,818,14,1.0000,14
2015/12/28,158401,4,8188.00,26.934211,304,24,1.0000,24
2015/12/28,158403,3,152.50,30.500000,5,3,0.1000,45
2015/12/28,158407,4,6883.10,25.587732,269,12,1.0000,12
2015/12/28,158413,14,5487.51,36.102039,152,16,1.0000,16
2015/12/28,158420,19,35468.00,36.489712,972,30,1.0000,31
2015/12/28,158424,3,501.00,23.857143,21,11,0.4783,23
2015/12/28,158432,21,3539.00,31.598214,112,21,0.9545,22
2015/12/28,158441,1,861.50,28.716667,30,11,0.3667,32
2015/12/28,158442,9,21149.00,32.190259,657,22,0.7857,28
2015/12/28,158443,22,5921.30,26.672523,222,11,1.0000,11
2015/12/28,158446,9,4249.00,24.280000,175,28,0.9333,36
2015/12/28,158452,9,5705.00,25.355556,225,29,0.9667,33
2015/12/28,158453,40,5140.00,28.087432,183,15,1.0000,15
2015/12/28,158456,5,2834.00,38.821918,73,12,0.9231,13
2015/12/28,158458,27,3026.00,26.778761,113,15,1.0000,15
2015/12/28,158459,37,5705.50,47.152893,121,10,1.0000,10
2015/12/28,158461,5,7014.00,41.502959,169,30,1.0000,47
2015/12/28,158462,2,698.00,31.727273,22,9,0.9000,10
2015/12/28,158470,3,1886.50,26.950000,70,23,0.7667,39
2015/12/28,158477,3,15966.00,25.342857,630,29,0.9667,33
2015/12/28,158483,21,4322.00,22.989362,188,14,1.0000,14
2015/12/28,158488,4,11882.50,26.944444,441,17,1.0000,17
2015/12/28,158494,19,589.00,42.071429,14,13,0.4333,47
2015/12/28,158495,1,339.00,24.214286,14,6,0.2000,30
2015/12/28,158496,4,10000.50,27.473901,364,28,1.0000,28
2015/12/28,158497,11,3806.00,24.875817,153,18,0.6207,29
2015/12/28,158498,21,1654.00,41.350000,40,18,0.8571,21
2015/12/28,158507,11,104.00,34.666667,3,2,0.0690,29
2015/12/28,158512,19,7907.00,38.570732,205,30,1.0000,44
2015/12/28,158514,19,20563.00,23.078563,891,27,1.0000,27
2015/12/28,158519,9,26332.50,40.018997,658,30,1.0000,35
2015/12/28,158521,1,58.00,58.000000,1,1,0.0333,31
2015/12/28,158522,19,438.00,36.500000,12,10,0.3333,46
2015/12/28,158531,11,133.00,26.600000,5,2,0.0690,29
2015/12/28,158537,1,7090.00,31.233480,227,17,0.5667,32
2015/12/28,158539,3,14879.50,31.259454,476,25,0.8333,34
2015/12/28,158542,21,1021.00,44.391304,23,10,0.5882,17
2015/12/28,158543,12,2170.00,31.911765,68,23,0.7667,34
2015/12/28,158544,3,19699.60,21.937194,898,29,0.9667,46
2015/12/28,158545,3,7221.50,45.134375,160,27,0.9000,35
2015/12/28,158549,6,2605.00,28.315217,92,18,0.9474,19
2015/12/28,158550,26,2211.00,24.296703,91,11,0.7333,15
2015/12/28,158553,2,17304.00,28.649007,604,28,1.0000,28
2015/12/28,158559,9,17646.10,38.277874,461,25,1.0000,25
2015/12/28,158562,19,96922.40,32.557071,2977,30,1.0000,50
2015/12/28,158563,1,1994.70,34.994737,57,17,0.5667,31
2015/12/28,158564,9,1116.00,42.923077,26,13,0.5417,24
2015/12/28,158566,2,9821.00,30.311728,324,20,0.8000,25
2015/12/28,158568,3,8936.50,26.517804,337,30,1.0000,47
2015/12/28,158577,8,39809.00,34.377375,1158,25,1.0000,25
2015/12/28,158579,28,1700.00,30.357143,56,5,1.0000,5
2015/12/28,158580,19,16557.50,24.457164,677,30,1.0000,45
2015/12/28,158583,9,276.00,92.000000,3,3,0.1875,16
2015/12/28,158586,5,737.00,29.480000,25,8,0.2667,45
2015/12/28,158591,10,922.00,28.812500,32,14,0.9333,15
2015/12/28,158593,10,5334.00,28.222222,189,20,1.0000,20
2015/12/28,158602,6,12873.00,25.290766,509,22,1.0000,22
2015/12/28,158606,19,6732.00,34.880829,193,24,0.8000,48
2015/12/28,158609,6,20.00,20.000000,1,1,0.0556,18
2015/12/28,158618,11,4183.50,24.608824,170,9,1.0000,9
2015/12/28,158619,36,3720.50,24.639073,151,12,0.8000,15
2015/12/28,158620,5,4114.60,36.092982,114,21,0.7000,47
2015/12/28,158622,8,7578.01,23.830220,318,19,1.0000,19
2015/12/28,158624,5,15389.00,28.030965,549,30,1.0000,33
2015/12/28,158625,16,23428.00,25.632385,914,20,0.9524,21
2015/12/28,158626,21,13779.00,31.675862,435,20,0.9091,22
2015/12/28,158627,5,6472.00,35.756906,181,29,0.9667,48
2015/12/28,158632,8,42725.00,29.940434,1427,30,1.0000,48
2015/12/28,158633,8,11220.00,22.173913,506,30,1.0000,48
2015/12/28,158635,10,13451.50,27.849896,483,21,0.9545,22
2015/12/28,158636,9,7676.00,24.841424,309,17,1.0000,17
2015/12/28,158639,9,18429.90,32.276532,571,29,0.9667,34
2015/12/28,158640,11,1045.00,23.222222,45,11,0.3793,29
2015/12/28,158644,4,17641.00,29.549414,597,21,1.0000,21
2015/12/28,158646,2,9491.00,29.293210,324,27,0.9643,28
2015/12/28,158650,11,5169.50,26.646907,194,23,0.8214,28
2015/12/28,158652,25,648.00,24.000000,27,7,1.0000,7
2015/12/28,158669,13,3343.00,24.762963,135,12,1.0000,12
2015/12/28,158670,9,1710.00,34.897959,49,24,0.8000,31
2015/12/28,158672,1,604.00,37.750000,16,4,1.0000,4
2015/12/28,158674,11,1722.00,44.153846,39,22,0.8800,25
2015/12/28,158680,11,2986.50,27.150000,110,19,1.0000,19
2015/12/28,158681,19,3872.00,32.266667,120,24,1.0000,24
2015/12/28,158688,15,898.00,28.062500,32,7,0.3182,22
2015/12/28,158689,1,50.00,50.000000,1,1,0.0385,26
2015/12/28,158692,12,440.00,27.500000,16,9,0.3000,36
2015/12/28,158700,11,6256.00,29.790476,210,28,0.9655,29
2015/12/28,158705,5,1026.00,34.200000,30,3,1.0000,3
2015/12/28,158709,12,558.00,55.800000,10,8,0.2667,34
2015/12/28,158710,14,1533.00,32.617021,47,15,0.7895,19
2015/12/28,158711,39,7229.00,31.159483,232,15,1.0000,15
2015/12/28,158717,2,32545.00,29.940202,1087,29,1.0000,29
2015/12/28,158718,13,2442.00,32.131579,76,8,1.0000,8
2015/12/28,158719,10,500.00,50.000000,10,6,0.3750,16
2015/12/28,158720,27,483.00,21.954545,22,5,1.0000,5
2015/12/28,158723,3,12996.00,25.940120,501,30,1.0000,47
2015/12/28,158724,19,21202.50,25.983456,816,30,1.0000,30
2015/12/28,158726,11,3328.00,23.942446,139,10,1.0000,10
2015/12/28,158730,11,7995.00,27.474227,291,20,1.0000,20
2015/12/28,158731,19,10623.00,30.351429,350,30,1.0000,38
2015/12/28,158735,6,6197.00,31.617347,196,17,1.0000,17
2015/12/28,158736,14,15486.00,22.942222,675,30,1.0000,36
2015/12/28,158745,4,25.00,25.000000,1,1,0.0345,29
2015/12/28,158747,11,1092.00,30.333333,36,6,1.0000,6
2015/12/28,158753,8,27579.50,26.621139,1036,30,1.0000,46
2015/12/28,158756,24,3911.50,30.799213,127,8,1.0000,8
2015/12/28,158759,11,2817.00,36.584416,77,10,1.0000,10
2015/12/28,158762,16,15289.00,31.012170,493,22,1.0000,22
2015/12/28,158766,23,17509.00,25.710720,681,30,1.0000,34
2015/12/28,158772,9,13992.00,31.727891,441,21,1.0000,21
2015/12/28,158773,18,14938.90,28.080639,532,22,1.0000,22
2015/12/28,158774,2,8083.40,28.766548,281,26,1.0000,26
2015/12/28,158782,2,35333.00,30.433247,1161,27,1.0000,27
2015/12/28,158794,9,5272.00,25.346154,208,29,0.9667,31
2015/12/28,158796,14,1770.00,31.607143,56,24,0.8000,32
2015/12/28,158802,26,6675.00,24.272727,275,12,1.0000,12
2015/12/28,158803,8,47004.00,36.808144,1277,30,1.0000,45
2015/12/28,158804,14,2889.00,25.794643,112,10,1.0000,10
2015/12/28,158806,27,5680.00,28.118812,202,13,1.0000,13
2015/12/28,158809,5,23759.00,27.215349,873,30,1.0000,45
2015/12/28,158815,9,3645.00,32.544643,112,25,0.9615,26
2015/12/28,158818,1,11790.40,34.076301,346,30,1.0000,32
2015/12/28,158821,9,12136.00,39.022508,311,28,1.0000,28
2015/12/28,158823,9,75043.00,27.969810,2683,30,1.0000,31
2015/12/28,158826,5,33073.50,26.758495,1236,30,1.0000,45
2015/12/28,158828,4,5197.50,29.036313,179,21,0.7241,29
2015/12/28,158831,6,277.00,30.777778,9,3,0.1364,22
2015/12/28,158833,25,5226.00,25.246377,207,12,1.0000,12
2015/12/28,158835,8,43470.50,23.258694,1869,30,1.0000,50
2015/12/28,158836,23,11166.00,25.787529,433,30,1.0000,35
2015/12/28,158838,3,18191.00,24.287049,749,15,1.0000,15
2015/12/28,158848,9,26320.00,32.097561,820,28,0.9655,29
2015/12/28,158851,14,1680.00,26.250000,64,6,1.0000,6
2015/12/28,158854,2,15235.00,28.108856,542,29,1.0000,29
2015/12/28,158855,26,5330.20,23.795536,224,14,1.0000,14
2015/12/28,158857,10,4358.00,28.671053,152,14,0.7778,18
2015/12/28,158864,23,20145.00,26.027132,774,30,1.0000,36
2015/12/28,158865,4,24000.00,31.250000,768,29,1.0000,29
2015/12/28,158867,17,499.20,33.280000,15,6,0.3000,20
2015/12/28,158872,3,14513.00,31.077088,467,30,1.0000,48
2015/12/28,158878,8,25853.00,31.185766,829,28,0.9333,45
2015/12/28,158887,1,5730.80,30.321693,189,12,0.9231,13
2015/12/28,158888,18,8802.00,30.668990,287,12,1.0000,12
2015/12/28,158892,9,8067.00,25.609524,315,29,1.0000,29
2015/12/28,158895,9,24364.80,25.593277,952,28,0.9333,35
2015/12/28,158899,1,6139.50,32.143979,191,16,0.5333,30
2015/12/28,158902,1,2449.20,27.831818,88,19,0.9500,20
2015/12/28,158908,8,10217.00,25.415423,402,29,0.9667,41
2015/12/28,158912,3,12069.00,30.400504,397,30,1.0000,48
2015/12/28,158914,26,636.01,106.001667,6,5,0.5000,10
2015/12/28,158915,11,456.50,28.531250,16,4,1.0000,4
2015/12/28,158919,6,7984.60,34.268670,233,22,1.0000,22
2015/12/28,158920,11,35.00,35.000000,1,1,0.0345,29
2015/12/28,158921,4,3498.00,27.984000,125,9,1.0000,9
2015/12/28,158927,9,39919.30,35.547017,1123,30,1.0000,35
2015/12/28,158930,19,20609.50,29.358262,702,30,1.0000,47
2015/12/28,158931,3,20538.00,26.129771,786,30,1.0000,47
2015/12/28,158933,3,18336.00,24.946939,735,30,1.0000,46
2015/12/28,158934,19,5889.50,29.744949,198,25,0.8333,45
2015/12/28,158935,19,30958.00,24.167057,1281,30,1.0000,47
2015/12/28,158936,23,79654.00,26.765457,2976,30,1.0000,36
2015/12/28,158941,17,2545.00,33.486842,76,14,0.6364,22
2015/12/28,158944,4,6005.60,30.640816,196,18,1.0000,18
2015/12/28,158948,8,43074.50,27.790000,1550,30,1.0000,47
2015/12/28,158951,39,505.00,24.047619,21,2,0.6667,3
2015/12/28,158952,8,5934.00,28.123223,211,30,1.0000,46
2015/12/28,158953,3,2450.00,30.625000,80,26,0.8667,47
2015/12/28,158955,5,12352.00,58.819048,210,28,0.9333,35
2015/12/28,158956,25,2730.50,22.020161,124,11,0.9167,12
2015/12/28,158959,22,68402.00,29.869869,2290,21,1.0000,21
2015/12/28,158969,5,4474.50,31.290210,143,29,0.9667,44
2015/12/28,158972,13,2063.00,27.506667,75,15,0.8333,18
2015/12/28,158977,9,11769.00,38.713816,304,16,1.0000,16
2015/12/28,158978,5,2597.50,35.582192,73,17,0.9444,18
2015/12/28,158980,23,918.00,27.818182,33,17,0.5667,33
2015/12/28,158983,1,903.00,26.558824,34,20,0.6667,31
2015/12/28,158992,18,25353.50,26.191632,968,18,1.0000,18
2015/12/28,158993,25,18185.00,36.370000,500,15,1.0000,15
2015/12/28,158994,22,27619.10,40.378801,684,30,1.0000,30
2015/12/28,158996,11,4300.00,27.215190,158,18,1.0000,18
2015/12/28,158998,9,12953.50,22.410900,578,17,1.0000,17
2015/12/28,158999,5,5374.00,26.736318,201,30,1.0000,33
2015/12/28,159002,17,5259.00,34.149351,154,13,1.0000,13
2015/12/28,159003,9,30138.00,30.381048,992,29,0.9667,31
2015/12/28,159005,2,978.00,32.600000,30,3,1.0000,3
2015/12/28,159008,14,81.20,27.066667,3,2,0.0833,24
2015/12/28,159017,9,1850.00,47.435897,39,11,0.9167,12
2015/12/28,159023,9,21968.00,24.517857,896,30,1.0000,33
2015/12/28,159024,11,18494.00,24.527851,754,25,0.9259,27
2015/12/28,159026,14,59.00,29.500000,2,2,0.0800,25
2015/12/28,159029,5,40520.00,36.669683,1105,30,1.0000,41
2015/12/28,159037,2,8432.00,25.944615,325,24,1.0000,24
2015/12/28,159040,4,15803.50,46.617994,339,27,0.9310,29
2015/12/28,159041,25,8428.00,26.173913,322,13,1.0000,13
2015/12/28,159043,9,1376.00,29.276596,47,11,0.3667,36
2015/12/28,159046,39,1600.00,28.571429,56,12,0.8000,15
2015/12/28,159047,3,30148.00,28.794651,1047,29,0.9667,41
2015/12/28,159048,10,324.00,32.400000,10,4,0.4000,10
2015/12/28,159051,3,14076.00,28.039841,502,30,1.0000,48
2015/12/28,159054,2,92.00,30.666667,3,2,0.0690,29
2015/12/28,159057,9,3373.00,23.753521,142,7,1.0000,7
2015/12/28,159061,3,33.00,33.000000,1,1,0.0333,47
2015/12/28,159065,19,8547.00,32.375000,264,30,1.0000,46
2015/12/28,159071,3,21490.00,24.616266,873,30,1.0000,47
2015/12/28,159072,4,21414.00,27.072061,791,27,1.0000,27
2015/12/28,159081,4,11845.00,43.547794,272,19,1.0000,19
2015/12/28,159083,26,3812.00,24.435897,156,14,0.9333,15
2015/12/28,159085,9,4698.00,25.813187,182,27,1.0000,27
2015/12/28,159087,11,4740.00,34.852941,136,29,1.0000,29
2015/12/28,159090,18,7957.00,32.345528,246,21,0.9545,22
2015/12/28,159091,9,20346.50,33.083740,615,30,1.0000,34
2015/12/28,159093,19,11980.00,30.176322,397,26,1.0000,26
2015/12/28,159096,25,518.00,24.666667,21,4,1.0000,4
2015/12/28,159098,9,9065.00,31.475694,288,29,1.0000,29
2015/12/28,159099,21,842.00,28.066667,30,12,0.8571,14
2015/12/28,159100,16,30632.00,34.968037,876,22,1.0000,22
2015/12/28,159106,10,20.00,20.000000,1,1,0.0455,22
2015/12/28,159107,11,855.00,47.500000,18,6,0.5000,12
2015/12/28,159109,4,12200.40,43.886331,278,12,0.4138,29
2015/12/28,159111,6,688.00,27.520000,25,13,0.6500,20
2015/12/28,159113,21,1621.00,23.838235,68,16,0.7273,22
2015/12/28,159122,9,3840.00,22.994012,167,7,1.0000,7
2015/12/28,159123,9,7792.00,32.065844,243,27,0.9643,28
2015/12/28,159124,8,30980.90,32.645838,949,30,1.0000,41
2015/12/28,159126,11,1129.00,25.659091,44,13,0.8667,15
2015/12/28,159127,11,3241.00,29.733945,109,15,1.0000,15
2015/12/28,159128,4,11065.00,32.072464,345,27,0.9310,29
2015/12/28,159130,30,3683.00,25.226027,146,17,0.8500,20
2015/12/28,159132,27,8845.00,26.482036,334,15,1.0000,15
2015/12/28,159135,4,9760.00,25.025641,390,29,1.0000,29
2015/12/28,159137,1,15255.20,35.894588,425,16,1.0000,16
2015/12/28,159142,37,421.00,24.764706,17,7,0.4667,15
2015/12/28,159143,13,120.00,20.000000,6,2,0.1000,20
2015/12/28,159147,19,7577.00,27.157706,279,30,1.0000,40
2015/12/28,159148,14,5975.00,23.804781,251,29,0.9667,36
2015/12/28,159152,19,31419.00,29.951382,1049,29,0.9667,44
2015/12/28,159156,3,9672.10,34.543214,280,30,1.0000,48
2015/12/28,159161,5,3240.50,23.146429,140,8,0.8889,9
2015/12/28,159162,10,8720.55,29.165719,299,13,1.0000,13
2015/12/28,159165,1,510.00,25.500000,20,17,0.5667,32
2015/12/28,159167,22,12291.40,23.866796,515,17,1.0000,17
2015/12/28,159172,14,18051.50,32.120107,562,30,1.0000,35
2015/12/28,159175,11,108.00,27.000000,4,4,0.3333,12
2015/12/28,159181,5,95.00,31.666667,3,3,0.1579,19
2015/12/28,159185,1,4904.90,36.065441,136,30,1.0000,31
2015/12/28,159188,24,649.00,34.157895,19,4,1.0000,4
2015/12/28,159197,8,52518.50,34.080792,1541,30,1.0000,48
2015/12/28,159199,1,11285.00,32.059659,352,20,1.0000,20
2015/12/28,159201,23,4725.00,26.250000,180,10,1.0000,10
2015/12/28,159205,16,121.80,40.600000,3,1,0.5000,2
2015/12/28,159209,40,5159.50,31.081325,166,15,1.0000,15
2015/12/28,159216,19,43164.50,26.416463,1634,30,1.0000,46
2015/12/28,159217,4,3411.00,26.441860,129,20,1.0000,20
2015/12/28,159218,6,4569.00,27.859756,164,19,0.9500,20
2015/12/28,159219,19,432.00,86.400000,5,3,0.7500,4
2015/12/28,159220,21,1973.00,32.344262,61,15,0.8824,17
2015/12/28,159222,22,6350.00,27.136752,234,11,1.0000,11
2015/12/28,159228,2,1005.60,77.353846,13,7,0.6364,11
2015/12/28,159231,3,2921.20,24.755932,118,29,0.9667,47
2015/12/28,159234,4,5826.00,33.102273,176,23,0.8519,27
2015/12/28,159235,8,16562.00,26.414673,627,19,1.0000,19
2015/12/28,159236,14,1727.00,25.776119,67,18,0.6000,35
2015/12/28,159239,11,1090.00,34.062500,32,3,1.0000,3
2015/12/28,159240,11,3450.00,25.939850,133,24,0.8276,29
2015/12/28,159241,9,5557.00,49.616071,112,18,0.9474,19
2015/12/28,159245,19,125.00,31.250000,4,4,0.1333,39
2015/12/28,159247,3,20319.50,33.475288,607,28,0.9333,46
2015/12/28,159249,19,28241.50,28.497982,991,30,1.0000,47
2015/12/28,159256,9,10147.00,28.502809,356,30,1.0000,34
2015/12/28,159257,2,637.00,42.466667,15,9,0.8182,11
2015/12/28,159264,38,120.00,30.000000,4,1,1.0000,1
2015/12/28,159266,4,3372.00,26.343750,128,14,0.7368,19
2015/12/28,159267,1,2686.00,35.342105,76,7,1.0000,7
2015/12/28,159269,1,8519.50,33.149805,257,30,1.0000,32
2015/12/28,159271,3,9269.00,25.256131,367,30,1.0000,48
2015/12/28,159272,11,19832.00,31.330174,633,20,1.0000,20
2015/12/28,159273,1,12295.00,26.384120,466,14,1.0000,14
2015/12/28,159274,14,124.00,62.000000,2,2,0.0667,31
2015/12/28,159278,14,5349.00,26.745000,200,23,1.0000,23
2015/12/28,159279,15,707.50,23.583333,30,4,1.0000,4
2015/12/28,159292,10,4603.00,27.562874,167,13,1.0000,13
2015/12/28,159294,7,12003.00,26.973034,445,19,1.0000,19
2015/12/28,159295,6,24624.30,25.920316,950,21,0.9545,22
2015/12/28,159298,1,1954.00,27.914286,70,19,0.9500,20
2015/12/28,159313,3,3127.00,26.277311,119,13,0.4333,48
2015/12/28,159314,12,1900.00,35.185185,54,12,1.0000,12
2015/12/28,159318,2,1418.00,30.826087,46,21,0.7778,27
2015/12/28,159322,22,4521.60,27.570732,164,21,0.7000,32
2015/12/28,159326,5,1020.00,56.666667,18,14,0.4667,47
2015/12/28,159327,11,553.70,36.913333,15,3,1.0000,3
2015/12/28,159333,19,8702.00,27.278997,319,27,0.9000,47
2015/12/28,159335,3,2849.00,26.626168,107,28,0.9333,41
2015/12/28,159338,30,289.00,41.285714,7,7,0.3333,21
2015/12/28,159339,9,298.00,149.000000,2,2,0.2857,7
2015/12/28,159342,10,3330.00,29.732143,112,5,0.7143,7
2015/12/28,159343,36,5366.50,24.730415,217,15,1.0000,15
2015/12/28,159344,22,19045.10,31.427558,606,21,1.0000,21
2015/12/28,159345,10,30.00,30.000000,1,1,0.2000,5
2015/12/28,159347,12,6252.00,29.352113,213,29,0.9667,33
2015/12/28,159349,23,2682.00,25.301887,106,24,0.9231,26
2015/12/28,159352,11,3289.00,26.312000,125,14,1.0000,14
2015/12/28,159353,11,9891.00,26.166667,378,29,1.0000,29
2015/12/28,159359,19,3330.10,40.610976,82,23,0.7667,36
2015/12/28,159362,3,4455.00,26.517857,168,13,0.4333,47
2015/12/28,159365,6,666.00,26.640000,25,6,0.2727,22
2015/12/28,159366,14,512.00,24.380952,21,11,0.5500,20
2015/12/28,159368,22,5785.50,26.178733,221,21,1.0000,21
2015/12/28,159379,11,1624.00,34.553191,47,10,1.0000,10
2015/12/28,159380,15,2999.00,34.872093,86,12,1.0000,12
2015/12/28,159386,5,19477.00,38.492095,506,30,1.0000,30
2015/12/28,159389,11,8872.00,25.133144,353,13,1.0000,13
2015/12/28,159390,25,717.00,39.833333,18,3,1.0000,3
2015/12/28,159392,9,290.00,36.250000,8,2,1.0000,2
2015/12/28,159410,2,13812.00,26.612717,519,29,1.0000,29
2015/12/28,159419,3,19822.00,31.970968,620,29,0.9667,43
2015/12/28,159423,19,25151.00,34.453425,730,30,1.0000,47
2015/12/28,159424,11,10425.00,28.405995,367,24,1.0000,24
2015/12/28,159428,3,3050.00,26.521739,115,13,0.4333,47
2015/12/28,159431,8,6224.00,35.363636,176,18,1.0000,18
2015/12/28,159434,10,979.00,26.459459,37,3,1.0000,3
2015/12/28,159439,11,6248.00,37.638554,166,20,1.0000,20
2015/12/28,159443,11,11342.00,27.935961,406,29,1.0000,29
2015/12/28,159447,26,5334.01,25.160425,212,15,1.0000,15
2015/12/28,159455,17,7470.00,30.242915,247,15,1.0000,15
2015/12/28,159463,24,1075.00,41.346154,26,12,0.8000,15
2015/12/28,159464,19,6080.00,54.285714,112,29,0.9667,45
2015/12/28,159465,1,12177.00,34.791429,350,28,0.9655,29
2015/12/28,159474,22,14537.37,32.449487,448,24,1.0000,24
2015/12/28,159476,9,2419.00,35.573529,68,9,0.9000,10
2015/12/28,159488,10,63.00,31.500000,2,2,0.5000,4
2015/12/28,159497,7,1751.50,38.076087,46,17,0.8500,20
2015/12/28,159502,22,986.00,24.650000,40,5,0.8333,6
2015/12/28,159503,4,6855.00,34.796954,197,5,0.2083,24
2015/12/28,159508,10,13330.00,26.240157,508,21,1.0000,21
2015/12/28,159517,1,865.40,39.336364,22,13,0.5000,26
2015/12/28,159532,4,12854.00,25.056530,513,29,1.0000,29
2015/12/28,159534,13,203.50,50.875000,4,2,0.0952,21
2015/12/28,159538,8,19605.50,23.146989,847,30,1.0000,38
2015/12/28,159541,11,10257.00,25.078240,409,26,1.0000,26
2015/12/28,159543,1,4662.00,31.288591,149,28,0.9333,32
2015/12/28,159556,9,1671.50,26.117188,64,17,0.7391,23
2015/12/28,159561,19,6287.00,35.122905,179,30,1.0000,37
2015/12/28,159566,17,409.00,31.461538,13,8,0.8889,9
2015/12/28,159567,9,17334.00,30.517606,568,19,0.9048,21
2015/12/28,159590,1,555.00,23.125000,24,4,0.1333,32
2015/12/28,159626,10,5092.00,31.432099,162,13,1.0000,13
2015/12/28,159628,1,11557.00,28.325980,408,20,0.8333,24
2015/12/28,159634,11,942.70,22.992683,41,11,1.0000,11
2015/12/28,159641,2,6099.00,33.146739,184,23,1.0000,23
2015/12/28,159671,32,1771.00,80.500000,22,4,1.0000,4
2015/12/28,159677,12,5666.60,30.630270,185,28,0.9333,35
2015/12/28,159689,1,6420.00,31.470588,204,25,1.0000,25
2015/12/28,159691,19,984.50,22.895349,43,13,0.4333,47
2015/12/28,159694,39,4468.00,24.960894,179,15,1.0000,15
2015/12/28,159696,19,187.10,37.420000,5,4,0.1333,48
2015/12/28,159698,3,11551.00,30.397368,380,27,0.9000,32
2015/12/28,159703,5,23288.00,28.821782,808,30,1.0000,33
2015/12/28,159704,18,21575.22,25.962960,831,22,1.0000,22
2015/12/28,159706,5,5185.00,29.971098,173,29,0.9667,47
2015/12/28,159710,24,2802.00,37.360000,75,12,0.8000,15
2015/12/28,159711,5,4063.00,26.044872,156,29,0.9667,33
2015/12/28,159719,2,3362.00,33.620000,100,23,1.0000,23
2015/12/28,159722,3,51152.00,33.808328,1513,30,1.0000,48
2015/12/28,159723,5,8615.00,23.474114,367,30,1.0000,48
2015/12/28,159726,2,1611.00,29.833333,54,15,0.7895,19
2015/12/28,159727,19,121.00,30.250000,4,3,0.1000,41
2015/12/28,159728,2,695.00,34.750000,20,14,0.5833,24
2015/12/28,159729,19,14045.00,27.539216,510,30,1.0000,33
2015/12/28,159731,3,12970.00,25.184466,515,29,0.9667,43
2015/12/28,159732,19,14240.00,25.428571,560,25,1.0000,25
2015/12/28,159734,2,377.00,53.857143,7,5,0.2632,19
2015/12/28,159737,40,15271.50,30.360835,503,15,1.0000,15
2015/12/28,159742,19,8168.00,24.826748,329,29,0.9667,46
2015/12/28,159746,22,341.00,42.625000,8,5,0.7143,7
2015/12/28,159747,25,4901.50,25.265464,194,4,1.0000,4
2015/12/28,159748,2,1106.00,33.515152,33,7,0.7778,9
2015/12/28,159754,2,502.00,25.100000,20,11,0.5000,22
2015/12/28,159759,1,12384.00,28.468966,435,28,1.0000,28
2015/12/28,159761,2,15018.00,29.976048,501,16,0.5926,27
2015/12/28,159766,39,3291.50,30.476852,108,13,0.8667,15
2015/12/28,159770,15,3932.00,77.098039,51,11,0.7857,14
2015/12/28,159774,22,12812.50,30.147059,425,30,1.0000,31
2015/12/28,159775,9,7733.10,28.641111,270,12,1.0000,12
2015/12/28,159779,19,2888.00,29.469388,98,21,0.7000,47
2015/12/28,159782,21,1693.50,23.852113,71,9,0.4091,22
2015/12/28,159787,25,1940.00,28.955224,67,8,0.8889,9
2015/12/28,159790,21,6965.00,33.485577,208,12,1.0000,12
2015/12/28,159794,14,3146.00,27.840708,113,27,0.9000,36
2015/12/28,159796,17,1522.00,38.050000,40,15,0.9375,16
2015/12/28,159797,19,1446.90,28.370588,51,21,0.7000,45
2015/12/28,159798,5,35441.00,25.737836,1377,30,1.0000,48
2015/12/28,159804,9,7087.00,28.808943,246,9,1.0000,9
2015/12/28,159806,9,2019.50,25.563291,79,27,0.9643,28
2015/12/28,159814,1,1688.90,31.275926,54,17,0.6071,28
2015/12/28,159818,1,1717.00,24.183099,71,20,0.8000,25
2015/12/28,159824,1,12014.00,39.650165,303,30,1.0000,31
2015/12/28,159836,2,3131.00,42.310811,74,13,1.0000,13
2015/12/28,159839,2,884.00,26.787879,33,17,0.8095,21
