supplier_id,wee,order_num
82056,5,1
82083,5,69
82115,5,40
82148,5,1048
82231,5,201
82253,5,18
82280,5,46
82303,5,56
82317,5,5
82335,5,70
82338,5,182
82481,5,46
82543,5,10
82554,5,56
82675,5,40
82684,5,32
82701,5,28
82765,5,137
82809,5,383
82994,5,346
83038,5,47
83062,5,1
83091,5,2
83121,5,188
83129,5,98
83184,5,94
83235,5,96
83285,5,146
83316,5,198
83358,5,129
83401,5,159
83518,5,40
83522,5,271
83596,5,44
83701,5,295
83832,5,389
83950,5,106
84217,5,12
84340,5,24
84380,5,58
84440,5,107
84457,5,130
84458,5,14
84477,5,3
84517,5,31
84538,5,26
84594,5,228
84603,5,11
84623,5,47
84694,5,27
84722,5,20
84739,5,10
84742,5,308
84800,5,117
84838,5,89
84848,5,17
84897,5,278
84981,5,49
85050,5,116
85106,5,9
85124,5,30
85145,5,73
85150,5,176
85157,5,113
85168,5,53
85386,5,19
85410,5,18
85444,5,413
85555,5,235
85663,5,3
85738,5,335
85759,5,172
85951,5,157
85976,5,33
86010,5,184
86020,5,184
86040,5,54
86074,5,48
86089,5,35
86179,5,304
86208,5,211
86251,5,102
86349,5,225
86358,5,14
86414,5,37
86587,5,41
87032,5,6
87137,5,158
87154,5,438
87196,5,226
87227,5,96
87260,5,135
87354,5,87
87435,5,96
87440,5,120
87677,5,199
88160,5,19
88231,5,7
88355,5,276
88465,5,12
88603,5,34
88627,5,18
88847,5,98
88879,5,41
88907,5,8
88967,5,78
89044,5,39
89227,5,178
89251,5,264
89328,5,550
89426,5,8
89620,5,106
89639,5,168
89645,5,5
89682,5,289
89716,5,154
89840,5,22
90141,5,231
90148,5,2
90154,5,66
90742,5,42
90819,5,40
91033,5,88
91162,5,96
91185,5,127
91207,5,117
91330,5,48
91354,5,31
91604,5,964
91672,5,80
91694,5,7
91795,5,344
91844,5,124
91852,5,102
91867,5,74
91934,5,90
91991,5,97
92070,5,5
92083,5,4
92187,5,242
92268,5,17
92305,5,358
92339,5,258
92377,5,36
92511,5,11
92902,5,55
93006,5,13
93109,5,18
93231,5,9
93252,5,260
93270,5,46
93317,5,109
93334,5,13
93359,5,6
93436,5,243
93482,5,15
93503,5,99
93677,5,16
93759,5,3
93787,5,1
93820,5,38
93854,5,279
93863,5,413
94005,5,234
94066,5,61
94311,5,12
94451,5,17
94575,5,6
94629,5,177
94641,5,128
94644,5,1
94729,5,18
94734,5,27
94806,5,23
94883,5,188
94921,5,153
94947,5,2
95020,5,70
95024,5,6
95050,5,163
95115,5,129
95267,5,118
95287,5,127
95526,5,342
95551,5,55
95565,5,108
95633,5,88
95835,5,72
95846,5,192
96034,5,188
96093,5,52
96112,5,39
96223,5,120
96259,5,35
96434,5,97
96760,5,167
96804,5,23
96806,5,59
96808,5,131
96838,5,123
97028,5,10
97106,5,16
97131,5,192
97177,5,314
97226,5,1
97291,5,64
97440,5,46
97482,5,418
97488,5,105
97589,5,9
97657,5,144
98083,5,252
98086,5,2
98131,5,1
98373,5,20
98437,5,31
98631,5,61
98654,5,71
98670,5,158
98676,5,161
98680,5,174
98683,5,194
98688,5,60
98736,5,16
98768,5,43
98772,5,30
98792,5,18
98909,5,90
98915,5,401
99064,5,721
99085,5,32
99107,5,125
99127,5,87
99135,5,185
99173,5,99
99365,5,47
99374,5,91
99377,5,184
99445,5,24
99608,5,15
99720,5,218
99993,5,38
100078,5,145
100121,5,85
100174,5,97
100187,5,52
100296,5,52
100322,5,103
100346,5,8
100576,5,53
100585,5,71
100643,5,38
100679,5,168
100696,5,34
100806,5,142
100917,5,42
101028,5,175
101045,5,160
101088,5,13
101194,5,3
101243,5,34
101289,5,31
101315,5,201
101373,5,172
101383,5,82
101429,5,85
101724,5,11
101837,5,282
101982,5,222
102061,5,87
102076,5,46
102239,5,153
102302,5,61
102797,5,95
102810,5,60
102970,5,17
103072,5,243
103123,5,24
103174,5,394
103340,5,319
103399,5,243
103406,5,66
103415,5,46
103465,5,47
103472,5,68
103491,5,60
103522,5,1
103557,5,29
103713,5,148
103783,5,154
103821,5,38
103860,5,12
103916,5,172
103918,5,163
104055,5,120
104066,5,51
104075,5,16
104088,5,76
104105,5,192
104160,5,7
104169,5,14
104274,5,32
104307,5,135
104325,5,12
104425,5,30
104713,5,23
104730,5,153
104762,5,39
104789,5,17
104792,5,145
104793,5,112
104857,5,6
104870,5,64
105052,5,31
105128,5,38
105196,5,190
105221,5,64
105231,5,98
105247,5,62
105293,5,111
105310,5,74
105344,5,113
105431,5,60
105476,5,20
105479,5,193
105680,5,18
105689,5,167
105694,5,22
105755,5,5
105873,5,255
105925,5,51
106078,5,98
106164,5,158
106198,5,132
106262,5,35
106285,5,67
106351,5,5
106421,5,134
106469,5,32
106551,5,240
106554,5,66
106560,5,204
106567,5,43
106568,5,1
106681,5,157
106698,5,252
106712,5,30
106729,5,35
106786,5,145
106797,5,117
106869,5,43
106905,5,89
106919,5,901
106933,5,4
106947,5,489
106978,5,46
106983,5,26
107041,5,239
107044,5,77
107059,5,44
107122,5,146
107171,5,2
107178,5,158
107222,5,392
107294,5,84
107337,5,13
107345,5,486
107404,5,47
107456,5,27
107627,5,14
107661,5,11
107746,5,51
107811,5,30
107815,5,36
107900,5,14
107917,5,372
107957,5,75
107961,5,1
107985,5,151
108018,5,172
108190,5,293
108191,5,69
108209,5,35
108221,5,166
108250,5,71
108283,5,67
108395,5,369
108414,5,225
108434,5,528
108560,5,22
108617,5,26
108618,5,5
108663,5,7
108921,5,32
108950,5,102
108967,5,7
108994,5,11
109015,5,296
109042,5,191
109057,5,43
109063,5,96
109072,5,41
109085,5,37
109098,5,34
109165,5,10
109180,5,90
109188,5,7
109196,5,7
109209,5,58
109219,5,218
109229,5,7
109263,5,215
109332,5,114
109354,5,189
109372,5,117
109390,5,10
109398,5,224
109482,5,16
109504,5,36
109541,5,29
109567,5,90
109738,5,87
109822,5,4
109854,5,1
109866,5,23
109918,5,53
109993,5,159
110045,5,26
110289,5,33
110310,5,384
110324,5,26
110352,5,171
110356,5,11
110358,5,5
110503,5,16
110552,5,7
110590,5,36
110601,5,50
110611,5,14
110633,5,440
110683,5,187
110714,5,10
110826,5,136
110932,5,35
110960,5,30
111122,5,15
111126,5,46
111465,5,1
111564,5,5
111957,5,40
111987,5,205
111997,5,66
112069,5,115
112071,5,100
112073,5,198
112135,5,175
112241,5,50
112370,5,277
112373,5,144
112396,5,62
112408,5,147
112446,5,164
112451,5,296
112452,5,158
112562,5,124
112583,5,76
112651,5,207
112690,5,113
112728,5,77
112774,5,12
112811,5,24
112835,5,78
112889,5,338
112966,5,65
112978,5,408
113049,5,2
113084,5,62
113224,5,85
113332,5,277
113342,5,8
113354,5,1024
113363,5,10
113448,5,38
113490,5,27
113495,5,199
113498,5,58
113499,5,272
113638,5,256
113822,5,562
113907,5,5
113918,5,32
113935,5,392
114023,5,24
114048,5,198
114064,5,62
114157,5,138
114179,5,31
114215,5,54
114221,5,159
114270,5,24
114652,5,97
114690,5,31
114758,5,26
114783,5,223
114832,5,163
114852,5,74
114927,5,36
114971,5,14
115017,5,149
115018,5,25
115142,5,32
115153,5,142
115206,5,117
115242,5,140
115246,5,7
115268,5,346
115313,5,34
115504,5,137
115520,5,85
115548,5,425
115567,5,135
115613,5,20
115746,5,10
115835,5,258
115904,5,2
116152,5,104
116172,5,165
116192,5,60
116220,5,221
116294,5,100
116450,5,10
116520,5,231
116541,5,57
116561,5,139
116568,5,130
116617,5,18
116624,5,10
116641,5,19
116655,5,45
116702,5,55
116705,5,92
116799,5,303
116800,5,128
116846,5,34
116898,5,21
116956,5,24
116977,5,216
117213,5,80
117241,5,191
117284,5,1
117352,5,48
117373,5,32
117425,5,121
117500,5,2
117571,5,118
117573,5,47
117574,5,21
117628,5,124
117668,5,85
117748,5,46
117876,5,253
117901,5,75
117903,5,31
117940,5,191
117962,5,70
118006,5,64
118045,5,485
118087,5,36
118127,5,99
118149,5,2
118166,5,17
118172,5,5
118208,5,139
118289,5,65
118490,5,39
118500,5,79
118548,5,152
118577,5,26
118578,5,63
118629,5,47
118632,5,6
118655,5,100
118671,5,180
118677,5,238
118724,5,82
118737,5,3
119140,5,10
119155,5,2
119167,5,2
119341,5,8
119502,5,31
119571,5,253
119604,5,57
119616,5,56
119618,5,41
119675,5,15
119721,5,207
119740,5,58
119747,5,53
119804,5,63
119857,5,23
119869,5,137
119928,5,31
119937,5,9
119938,5,127
119998,5,100
120006,5,70
120011,5,9
120047,5,2
120076,5,169
120084,5,42
120101,5,74
120108,5,52
120204,5,11
120227,5,236
120244,5,71
120466,5,380
120499,5,50
120619,5,10
120672,5,150
120738,5,13
120753,5,110
120759,5,23
120806,5,48
120842,5,162
120859,5,22
120948,5,41
120991,5,324
121008,5,95
121015,5,8
121049,5,11
121177,5,18
121322,5,19
121649,5,142
121837,5,33
121883,5,146
121976,5,71
122116,5,103
122379,5,83
122442,5,84
122449,5,3
122453,5,61
122568,5,196
122670,5,108
122686,5,56
122860,5,56
122889,5,153
122899,5,180
123232,5,1
123259,5,40
123633,5,71
123666,5,7
123726,5,105
123739,5,18
123830,5,5
123873,5,15
123903,5,1
124092,5,65
124150,5,81
124323,5,8
124463,5,10
124555,5,125
124602,5,142
124696,5,130
125005,5,442
125097,5,14
125190,5,3
125207,5,50
125239,5,58
125430,5,229
125440,5,214
125453,5,20
125476,5,8
125512,5,33
125534,5,139
125559,5,199
125618,5,67
125627,5,109
125641,5,9
125658,5,82
125661,5,95
125763,5,52
125764,5,56
125942,5,929
125975,5,5
125993,5,37
125999,5,60
126017,5,28
126036,5,30
126075,5,16
126083,5,4
126089,5,27
126091,5,107
126211,5,1
126237,5,7
126241,5,241
126262,5,1
126293,5,133
126367,5,105
126418,5,29
126578,5,198
126629,5,36
126632,5,295
126643,5,14
126767,5,444
127027,5,183
127070,5,124
127225,5,93
127245,5,187
127313,5,44
127335,5,194
127460,5,28
127512,5,15
127515,5,173
127632,5,194
127687,5,234
127748,5,23
127903,5,98
127931,5,73
127982,5,16
128052,5,33
128074,5,25
128115,5,17
128202,5,6
128225,5,141
128481,5,32
128519,5,12
128533,5,386
128541,5,56
128577,5,12
128622,5,306
128667,5,66
128675,5,117
128758,5,15
128822,5,38
128853,5,72
128866,5,3
128877,5,25
128911,5,63
128938,5,21
128940,5,55
128999,5,13
129017,5,12
129267,5,13
129360,5,11
129496,5,6
129499,5,20
129536,5,9
129580,5,27
129791,5,235
130180,5,31
130210,5,3
130241,5,9
130501,5,144
130503,5,10
130533,5,523
130552,5,24
130553,5,72
130603,5,3
130608,5,123
130621,5,14
130630,5,21
130635,5,11
130647,5,66
130713,5,21
130719,5,283
130736,5,60
130740,5,7
130773,5,12
130948,5,148
130994,5,11
131010,5,86
131043,5,171
131046,5,112
131094,5,113
131162,5,31
131193,5,117
131269,5,95
131337,5,40
131343,5,520
131444,5,41
131450,5,180
131477,5,3
131536,5,40
131538,5,35
131584,5,31
131596,5,82
131597,5,21
131598,5,113
131613,5,118
131621,5,95
131631,5,247
131680,5,16
131690,5,149
131701,5,143
131773,5,75
131776,5,69
132096,5,90
132135,5,82
132168,5,83
132273,5,146
132300,5,397
132411,5,1
132446,5,340
132548,5,113
132565,5,324
132582,5,56
132723,5,80
132726,5,182
132790,5,140
132834,5,16
132843,5,8
132885,5,87
132935,5,9
132962,5,110
133040,5,21
133092,5,389
133116,5,78
133126,5,259
133133,5,160
133144,5,416
133164,5,80
133179,5,19
133188,5,68
133223,5,255
133240,5,3
133291,5,103
133307,5,192
133323,5,1
133337,5,208
133397,5,3
133403,5,215
133475,5,82
133477,5,92
133489,5,437
133557,5,191
133620,5,175
133665,5,518
133873,5,456
133889,5,129
133993,5,119
134015,5,27
134112,5,55
134132,5,14
134143,5,348
134246,5,63
134247,5,76
134334,5,33
134425,5,245
134473,5,5
134539,5,125
134597,5,108
134607,5,52
134637,5,102
134707,5,162
134883,5,315
134910,5,100
134919,5,175
134925,5,12
134941,5,203
134979,5,137
135045,5,112
135064,5,300
135101,5,8
135103,5,35
135197,5,25
135202,5,288
135318,5,149
135344,5,64
135397,5,1049
135400,5,80
135541,5,45
135604,5,25
135647,5,1
135778,5,10
135780,5,94
135830,5,78
135882,5,15
135895,5,464
135913,5,10
135958,5,254
135968,5,3
136000,5,1
136046,5,27
136059,5,73
136098,5,201
136099,5,148
136116,5,252
136140,5,46
136143,5,225
136153,5,4
136202,5,175
136203,5,35
136205,5,93
136209,5,3
136252,5,66
136263,5,172
136268,5,80
136277,5,391
136317,5,11
136362,5,9
136378,5,13
136413,5,116
136466,5,71
136495,5,8
136516,5,48
136554,5,231
136794,5,52
136828,5,68
136839,5,111
136860,5,17
136867,5,21
136924,5,77
137185,5,34
137186,5,244
137197,5,168
137247,5,112
137361,5,36
137429,5,137
137493,5,5
137521,5,9
137566,5,81
137586,5,13
137696,5,111
137718,5,3
137722,5,66
137779,5,377
137782,5,16
137784,5,924
137786,5,10
137829,5,235
137867,5,125
137873,5,910
138030,5,379
138049,5,84
138059,5,183
138084,5,489
138309,5,11
138323,5,31
138325,5,140
138336,5,45
138355,5,18
138396,5,122
138431,5,34
138494,5,338
138537,5,206
138617,5,125
138686,5,483
138713,5,29
138815,5,32
138821,5,16
138825,5,3
138867,5,12
138895,5,41
138908,5,40
138941,5,4
138960,5,55
138993,5,6
139017,5,38
139070,5,329
139071,5,142
139143,5,33
139174,5,179
139193,5,462
139224,5,14
139225,5,135
139331,5,1
139427,5,31
139486,5,143
139510,5,101
139520,5,111
139613,5,1
139641,5,211
139644,5,12
139645,5,188
139676,5,63
139687,5,208
139752,5,1
139770,5,15
139810,5,286
139831,5,26
139882,5,12
139885,5,143
139893,5,64
139945,5,20
139960,5,263
140039,5,280
140079,5,7
140100,5,488
140185,5,85
140210,5,67
140228,5,97
140252,5,7
140293,5,32
140345,5,39
140375,5,60
140398,5,45
140411,5,1
140499,5,12
140614,5,3
140761,5,79
140767,5,81
140799,5,309
140804,5,1
140812,5,1
140905,5,14
140918,5,3
141063,5,3
141066,5,114
141368,5,14
141400,5,187
141465,5,12
141469,5,639
141515,5,10
141965,5,20
142023,5,7
142066,5,196
142113,5,4
142174,5,137
142265,5,792
142290,5,1014
142310,5,73
142319,5,3
142332,5,260
142392,5,236
142450,5,2
142512,5,19
142525,5,198
142578,5,133
142817,5,45
142911,5,82
142919,5,54
142990,5,7
143073,5,76
143123,5,226
143149,5,50
143243,5,18
143355,5,294
143361,5,244
143363,5,18
143403,5,100
143419,5,50
143429,5,187
143438,5,236
143512,5,20
143533,5,125
143534,5,44
143553,5,29
143565,5,43
143602,5,140
143605,5,47
143639,5,28
143656,5,26
143702,5,20
143703,5,21
143949,5,22
144012,5,84
144104,5,1070
144439,5,628
144449,5,72
144547,5,77
144575,5,5
144582,5,476
144590,5,252
144614,5,104
144634,5,90
144689,5,520
144700,5,236
144723,5,90
144783,5,128
144789,5,149
144832,5,40
144861,5,45
144964,5,146
145016,5,9
145021,5,123
145072,5,134
145081,5,240
145190,5,133
145271,5,16
145424,5,430
145491,5,76
145606,5,3
145711,5,52
145717,5,34
145729,5,313
145764,5,230
145797,5,257
145799,5,83
145806,5,58
145849,5,210
145914,5,7
145933,5,117
145985,5,32
146043,5,57
146054,5,111
146061,5,587
146120,5,19
146131,5,48
146144,5,187
146165,5,61
146209,5,31
146226,5,62
146235,5,9
146236,5,163
146282,5,82
146329,5,15
146333,5,78
146409,5,171
146596,5,10
146636,5,40
146642,5,112
146695,5,187
146702,5,117
146821,5,40
147001,5,1
147045,5,37
147051,5,522
147060,5,73
147062,5,13
147077,5,56
147102,5,235
147117,5,56
147126,5,58
147159,5,50
147168,5,350
147185,5,132
147192,5,22
147233,5,6
147240,5,67
147298,5,326
147311,5,28
147337,5,19
147424,5,61
147470,5,71
147545,5,84
147581,5,179
147616,5,70
147669,5,186
147720,5,83
147757,5,81
147769,5,56
147773,5,51
147874,5,105
147931,5,95
147948,5,312
148000,5,11
148099,5,401
148168,5,48
148194,5,883
148300,5,201
148317,5,2
148348,5,57
148392,5,418
148417,5,93
148425,5,2
148432,5,40
148512,5,27
148525,5,6
148552,5,174
148558,5,186
148561,5,250
148656,5,12
148701,5,33
148715,5,15
148797,5,1
148805,5,189
148818,5,279
148918,5,12
148925,5,163
148938,5,35
149009,5,77
149016,5,210
149056,5,13
149196,5,30
149200,5,163
149241,5,72
149296,5,118
149389,5,56
149646,5,29
149660,5,43
149712,5,522
149713,5,173
149738,5,224
149753,5,145
149773,5,23
149785,5,303
149805,5,32
149832,5,224
149839,5,172
149867,5,80
149889,5,15
149896,5,76
149915,5,170
149959,5,274
149999,5,74
150074,5,242
150091,5,119
150102,5,41
150117,5,19
150126,5,44
150146,5,5
150160,5,58
150246,5,89
150296,5,50
150322,5,8
150331,5,269
150340,5,284
150389,5,14
150393,5,8
150398,5,213
150586,5,124
150628,5,36
150798,5,367
150811,5,195
150825,5,67
150837,5,483
150845,5,44
150892,5,3
150924,5,250
150930,5,79
150969,5,6
150975,5,1285
151048,5,160
151060,5,71
151063,5,266
151093,5,11
151141,5,175
151156,5,57
151173,5,43
151219,5,5
151228,5,185
151237,5,210
151242,5,21
151248,5,101
151258,5,56
151260,5,58
151267,5,31
151315,5,271
151330,5,14
151346,5,223
151351,5,226
151364,5,121
151408,5,890
151415,5,3
151428,5,100
151438,5,43
151442,5,80
151472,5,61
151518,5,12
151530,5,166
151531,5,129
151580,5,23
151819,5,172
152242,5,9
152288,5,118
152289,5,212
152421,5,93
152426,5,11
152427,5,2
152441,5,23
152443,5,86
152449,5,96
152541,5,428
152548,5,127
152558,5,3
152574,5,3
152629,5,1
152899,5,96
152992,5,123
153029,5,556
153158,5,13
153331,5,279
153499,5,210
153544,5,14
153564,5,235
153648,5,192
153650,5,158
153713,5,6
153714,5,108
153728,5,277
153858,5,633
153930,5,50
154048,5,52
154107,5,11
154128,5,58
154239,5,221
154240,5,253
154343,5,54
154358,5,382
154359,5,94
154407,5,119
154483,5,243
154551,5,2
154562,5,194
154564,5,32
154566,5,62
154583,5,15
154633,5,149
154662,5,3
154664,5,21
154714,5,153
154747,5,302
154801,5,56
155010,5,52
155234,5,28
155278,5,153
155347,5,33
155356,5,263
155431,5,30
155454,5,32
155490,5,173
155589,5,172
155673,5,336
155736,5,275
155795,5,114
155822,5,119
155830,5,209
155891,5,3
155896,5,34
155943,5,276
155948,5,21
155973,5,64
156026,5,1
156037,5,340
156055,5,5
156084,5,43
156124,5,340
156236,5,56
156263,5,186
156273,5,71
156309,5,64
156324,5,54
156376,5,71
156712,5,24
156811,5,257
156821,5,216
156873,5,183
156928,5,221
156942,5,158
156947,5,28
156957,5,41
157033,5,66
157073,5,21
157129,5,13
157173,5,20
157219,5,47
157226,5,102
157245,5,134
157363,5,2
157391,5,7
157492,5,141
157788,5,325
157842,5,58
157865,5,45
157903,5,41
158379,5,237
158420,5,144
158494,5,7
158512,5,55
158514,5,212
158522,5,6
158562,5,974
158580,5,225
158606,5,59
158681,5,40
158724,5,147
158731,5,111
158930,5,184
158934,5,75
158935,5,352
159065,5,64
159093,5,55
159147,5,120
159152,5,309
159216,5,451
159245,5,2
159249,5,277
159333,5,104
159359,5,37
159423,5,186
159464,5,33
159561,5,44
159691,5,3
159696,5,3
159727,5,5
159729,5,59
159732,5,60
159742,5,81
159779,5,39
159797,5,24
159880,5,3
159904,5,108
159928,5,1
159933,5,56
160065,5,152
160113,5,30
160131,5,131
160198,5,128
160202,5,9
160231,5,488
160235,5,38
160294,5,11
160352,5,209
160362,5,28
160405,5,41
160410,5,40
160438,5,103
160439,5,179
160477,5,37
160564,5,33
160623,5,152
160840,5,232
160847,5,206
160963,5,176
160973,5,62
161086,5,10
161200,5,112
161288,5,69
161406,5,102
161524,5,493
161684,5,64
161690,5,77
161697,5,16
161725,5,165
161737,5,203
161746,5,68
161782,5,92
161853,5,143
161862,5,14
161944,5,22
161989,5,96
162051,5,5
162181,5,55
162190,5,812
162193,5,145
162281,5,51
162344,5,225
162347,5,19
162415,5,138
162441,5,112
162568,5,128
162582,5,90
162594,5,60
162602,5,106
162630,5,35
162650,5,55
162729,5,7
162737,5,56
162739,5,248
162774,5,56
162801,5,51
162914,5,28
162925,5,1
162976,5,55
163178,5,342
163214,5,25
163259,5,531
163329,5,125
163334,5,10
163335,5,506
163366,5,299
163419,5,57
163430,5,18
163457,5,112
163464,5,121
163529,5,315
163604,5,39
163709,5,273
163717,5,288
163720,5,153
163786,5,287
163792,5,269
163866,5,135
163874,5,287
163981,5,293
164082,5,186
164261,5,742
164287,5,89
164467,5,93
164476,5,45
164516,5,112
164573,5,187
164585,5,572
164768,5,11
164815,5,48
164826,5,51
164944,5,151
164960,5,301
164994,5,55
165011,5,266
165034,5,44
165059,5,280
165060,5,64
165089,5,243
165103,5,381
165130,5,74
165141,5,157
165157,5,174
165190,5,208
165219,5,33
165237,5,127
165335,5,49
165336,5,166
165346,5,345
165384,5,25
165499,5,175
165568,5,74
165615,5,108
165636,5,32
165754,5,223
165782,5,89
165800,5,267
165802,5,68
165822,5,100
165862,5,1
165906,5,63
165977,5,103
166040,5,55
166188,5,53
166192,5,48
166199,5,80
166234,5,90
166235,5,154
166251,5,376
166261,5,4
166317,5,119
166327,5,222
166379,5,241
166385,5,78
166437,5,311
166498,5,84
166544,5,120
166604,5,10
166628,5,207
166640,5,321
166643,5,100
166747,5,77
166750,5,124
166864,5,162
166870,5,28
166928,5,2
167123,5,176
167136,5,268
167172,5,218
167386,5,169
167487,5,214
167491,5,71
167636,5,94
167640,5,9
167654,5,6
167698,5,69
167843,5,129
167893,5,134
167971,5,17
168004,5,104
168036,5,39
168069,5,125
168134,5,433
168137,5,274
168275,5,30
168331,5,99
168424,5,88
168440,5,104
168441,5,42
168444,5,284
168463,5,1056
168482,5,75
168486,5,275
168494,5,294
168496,5,24
168498,5,132
168507,5,51
168508,5,293
168518,5,304
168531,5,369
168573,5,143
168577,5,29
168591,5,296
168596,5,54
168611,5,6
168616,5,261
168622,5,86
168660,5,37
168661,5,64
168703,5,12
168737,5,258
168768,5,76
168807,5,362
168811,5,91
168813,5,151
168818,5,7
168835,5,85
169178,5,431
169250,5,151
169435,5,23
169473,5,118
169478,5,91
169539,5,58
169568,5,5
169591,5,30
169937,5,166
169944,5,246
169948,5,168
169950,5,47
169959,5,212
169980,5,215
170103,5,7
170142,5,171
170144,5,222
170178,5,261
170180,5,16
170295,5,86
170298,5,93
170312,5,25
170315,5,57
170318,5,317
170382,5,110
170417,5,126
170447,5,163
170521,5,36
170527,5,14
170588,5,277
170600,5,527
170604,5,233
170625,5,47
170626,5,25
170630,5,136
170633,5,57
170643,5,4
170646,5,44
170671,5,142
170689,5,159
170711,5,47
170773,5,1
170784,5,243
170815,5,440
170822,5,172
171095,5,22
171108,5,14
171123,5,129
171171,5,27
171241,5,25
171275,5,20
171308,5,101
171471,5,89
171475,5,55
171549,5,106
171617,5,91
171655,5,38
171693,5,253
171705,5,104
171744,5,21
171754,5,14
171799,5,21
171810,5,17
171825,5,150
171830,5,52
171835,5,118
171863,5,221
171865,5,53
171890,5,117
171905,5,8
171997,5,140
172069,5,172
172090,5,96
172103,5,282
172152,5,277
172185,5,567
172220,5,17
172235,5,157
172251,5,8
172300,5,384
172309,5,3
172315,5,93
172332,5,143
172342,5,238
172345,5,91
172383,5,11
172410,5,9
172435,5,382
172479,5,45
172490,5,3
172496,5,46
172503,5,198
172540,5,7
172862,5,162
172911,5,58
172975,5,147
172995,5,32
173064,5,299
173076,5,27
173102,5,25
173115,5,39
173278,5,175
173354,5,15
173396,5,302
173413,5,467
173473,5,37
173478,5,142
173483,5,125
173532,5,558
173547,5,176
173553,5,112
173557,5,132
173588,5,89
173605,5,157
173684,5,51
173719,5,137
173754,5,133
173832,5,126
173881,5,533
173891,5,12
174348,5,408
174364,5,32
174454,5,773
174547,5,23
174582,5,8
174594,5,633
174641,5,17
174711,5,901
174861,5,62
174882,5,145
174941,5,642
174957,5,365
175001,5,37
175033,5,54
175042,5,53
175093,5,2
175113,5,15
175152,5,11
175160,5,742
175181,5,86
175194,5,32
175198,5,32
175256,5,7
175276,5,88
175376,5,33
175669,5,304
175687,5,167
175697,5,32
175842,5,209
175957,5,387
175980,5,206
176113,5,401
176126,5,201
176144,5,17
176293,5,239
176323,5,6
176330,5,376
176529,5,284
176532,5,64
176562,5,9
176794,5,481
176834,5,16
176991,5,24
177021,5,206
177165,5,1
177173,5,21
177288,5,15
177294,5,836
177791,5,49
177842,5,9
177970,5,71
177980,5,677
178369,5,37
178464,5,215
178493,5,23
178494,5,222
178647,5,95
178720,5,159
178803,5,291
178811,5,333
178868,5,218
178920,5,151
179052,5,191
179074,5,187
179082,5,219
179207,5,18
179231,5,14
179265,5,159
179371,5,31
179405,5,89
179609,5,73
179746,5,151
179748,5,506
179833,5,174
179842,5,47
179920,5,152
179922,5,14
179955,5,175
180019,5,5
180062,5,6
180174,5,83
180184,5,41
180206,5,330
180270,5,256
180323,5,31
180415,5,3
180438,5,126
180451,5,3
180452,5,6
180583,5,1
180737,5,113
180761,5,368
181060,5,53
181089,5,12
181092,5,206
181103,5,416
181116,5,219
181133,5,167
181136,5,105
181144,5,3
181146,5,78
181233,5,130
181250,5,161
181305,5,448
181323,5,47
181326,5,151
181373,5,310
181375,5,169
181403,5,148
181408,5,772
181461,5,416
181466,5,183
181476,5,16
181490,5,423
181509,5,363
181514,5,101
181576,5,213
181582,5,18
181586,5,34
181616,5,117
181620,5,365
181799,5,129
181840,5,5
181889,5,52
181954,5,22
181966,5,62
181987,5,66
182354,5,46
182416,5,12
182469,5,29
182487,5,37
182502,5,392
182536,5,8
182544,5,6
182545,5,57
182678,5,71
182692,5,59
182723,5,96
182808,5,155
182837,5,33
182885,5,171
182895,5,25
182943,5,498
183007,5,112
183045,5,36
183053,5,135
183054,5,156
183116,5,550
183228,5,112
183379,5,29
183400,5,3
183724,5,35
183837,5,46
183861,5,77
183898,5,13
183923,5,28
183993,5,37
184117,5,1
184288,5,120
184359,5,332
184401,5,9
184760,5,22
184813,5,191
184872,5,68
184918,5,6
184950,5,103
184983,5,85
185095,5,12
185121,5,136
185143,5,16
185227,5,58
185298,5,287
186468,5,94
186639,5,121
186672,5,1
186718,5,73
186737,5,84
186741,5,136
186824,5,90
186844,5,187
186869,5,59
186969,5,58
187049,5,47
187094,5,14
187095,5,156
187153,5,119
187207,5,100
187246,5,61
187260,5,3
187337,5,86
187345,5,101
187391,5,50
187408,5,73
187438,5,30
187491,5,283
187522,5,117
187560,5,54
187577,5,10
187716,5,103
187758,5,51
187954,5,54
188202,5,86
188244,5,77
188450,5,64
188474,5,25
188481,5,26
188504,5,8
188551,5,5
188561,5,5
188577,5,90
188590,5,106
188601,5,22
188644,5,51
188659,5,178
188802,5,50
188820,5,73
188856,5,76
188907,5,42
188911,5,23
188995,5,67
189055,5,39
189089,5,18
189097,5,48
189106,5,53
189119,5,110
189136,5,2
189232,5,65
189275,5,79
189306,5,30
189346,5,34
189593,5,12
189638,5,19
189705,5,13
189711,5,103
189734,5,28
189794,5,26
189851,5,3
190082,5,13
190105,5,145
190141,5,64
190155,5,45
190159,5,74
190248,5,84
190292,5,12
190369,5,107
190400,5,14
190431,5,6
190440,5,193
190989,5,356
191003,5,5
191011,5,21
191234,5,250
191516,5,16
191630,5,10
191725,5,26
191742,5,52
191748,5,12
191772,5,8
191806,5,9
191845,5,19
191878,5,26
191897,5,80
191972,5,8
192449,5,5
192687,5,5
192869,5,40
193019,5,37
193280,5,17
9138,6,110
9385,6,15
9476,6,69
9480,6,261
9747,6,228
9806,6,250
9848,6,295
9881,6,181
9890,6,233
9914,6,33
9988,6,70
10058,6,361
10074,6,90
10446,6,6
10829,6,4
10851,6,20
