create_dt,supplier_id,city_id,fee_per_user_label,order_shuliang_label,active_label,create_day_label
2015/12/28,163373,8,35-40yuan,200-500order,high,15-30day
2015/12/28,163382,40,40+yuan,100-200order,high,15-30day
2015/12/28,163384,4,30-35yuan,10-50order,high,3-7day
2015/12/28,163385,17,25-30yuan,100-200order,low,15-30day
2015/12/28,163389,26,30-35yuan,100-200order,high,7-15day
2015/12/28,163390,4,40+yuan,50-100order,high,15-30day
2015/12/28,163391,5,30-35yuan,500+order,high,30+day
2015/12/28,163395,2,25-30yuan,200-500order,high,15-30day
2015/12/28,163397,9,30-35yuan,200-500order,high,30+day
2015/12/28,163400,4,25-30yuan,50-100order,low,15-30day
2015/12/28,163406,9,40+yuan,100-200order,low,30+day
2015/12/28,163412,9,20-25yuan,500+order,high,30+day
2015/12/28,163419,19,30-35yuan,200-500order,high,30+day
2015/12/28,163420,4,30-35yuan,10-50order,high,7-15day
2015/12/28,163421,2,25-30yuan,10-50order,high,3-7day
2015/12/28,163423,11,30-35yuan,100-200order,high,7-15day
2015/12/28,163430,19,20-25yuan,50-100order,low,30+day
2015/12/28,163432,15,25-30yuan,100-200order,high,15-30day
2015/12/28,163434,22,25-30yuan,10-50order,low,30+day
2015/12/28,163437,26,25-30yuan,200-500order,high,15-30day
2015/12/28,163438,1,35-40yuan,200-500order,high,7-15day
2015/12/28,163443,8,25-30yuan,100-200order,high,30+day
2015/12/28,163448,9,30-35yuan,200-500order,high,30+day
2015/12/28,163451,25,35-40yuan,0-10order,low,3-7day
2015/12/28,163452,9,35-40yuan,10-50order,high,3-7day
2015/12/28,163455,10,35-40yuan,200-500order,high,15-30day
2015/12/28,163457,19,25-30yuan,500+order,high,15-30day
2015/12/28,163460,3,20-25yuan,200-500order,low,30+day
2015/12/28,163463,23,40+yuan,50-100order,low,15-30day
2015/12/28,163464,19,25-30yuan,200-500order,high,30+day
2015/12/28,163470,1,40+yuan,0-10order,low,3-7day
2015/12/28,163472,2,30-35yuan,200-500order,high,15-30day
2015/12/28,163473,11,40+yuan,0-10order,low,3-7day
2015/12/28,163474,32,40+yuan,100-200order,high,7-15day
2015/12/28,163475,12,20-25yuan,200-500order,high,15-30day
2015/12/28,163483,28,30-35yuan,500+order,high,15-30day
2015/12/28,163485,15,25-30yuan,100-200order,high,15-30day
2015/12/28,163489,22,20-25yuan,500+order,high,15-30day
2015/12/28,163492,18,25-30yuan,500+order,high,15-30day
2015/12/28,163494,9,20-25yuan,10-50order,low,15-30day
2015/12/28,163496,26,25-30yuan,200-500order,high,15-30day
2015/12/28,163500,19,40+yuan,500+order,high,15-30day
2015/12/28,163501,32,30-35yuan,500+order,high,7-15day
2015/12/28,163504,2,30-35yuan,200-500order,low,15-30day
2015/12/28,163507,14,35-40yuan,50-100order,low,15-30day
2015/12/28,163517,27,25-30yuan,50-100order,high,15-30day
2015/12/28,163518,8,30-35yuan,200-500order,high,30+day
2015/12/28,163521,25,25-30yuan,100-200order,high,7-15day
2015/12/28,163522,14,40+yuan,0-10order,low,3-7day
2015/12/28,163527,32,30-35yuan,500+order,high,15-30day
2015/12/28,163529,19,25-30yuan,500+order,high,30+day
2015/12/28,163533,3,25-30yuan,200-500order,high,30+day
2015/12/28,163535,1,35-40yuan,200-500order,low,15-30day
2015/12/28,163537,21,20-25yuan,100-200order,high,15-30day
2015/12/28,163542,22,25-30yuan,200-500order,high,15-30day
2015/12/28,163546,3,25-30yuan,200-500order,high,30+day
2015/12/28,163547,9,25-30yuan,500+order,high,30+day
2015/12/28,163549,39,30-35yuan,50-100order,low,7-15day
2015/12/28,163550,6,40+yuan,0-10order,low,15-30day
2015/12/28,163561,14,30-35yuan,0-10order,low,3-7day
2015/12/28,163563,22,25-30yuan,200-500order,high,30+day
2015/12/28,163567,11,25-30yuan,200-500order,high,15-30day
2015/12/28,163571,1,20-25yuan,10-50order,low,15-30day
2015/12/28,163572,23,40+yuan,10-50order,low,15-30day
2015/12/28,163579,25,20-25yuan,50-100order,high,7-15day
2015/12/28,163581,4,40+yuan,0-10order,low,7-15day
2015/12/28,163584,1,25-30yuan,10-50order,low,15-30day
2015/12/28,163588,22,20-25yuan,100-200order,high,15-30day
2015/12/28,163589,40,30-35yuan,100-200order,high,7-15day
2015/12/28,163592,25,25-30yuan,200-500order,high,7-15day
2015/12/28,163602,14,30-35yuan,50-100order,low,30+day
2015/12/28,163603,17,25-30yuan,50-100order,high,7-15day
2015/12/28,163604,19,25-30yuan,50-100order,high,30+day
2015/12/28,163606,9,30-35yuan,500+order,low,30+day
2015/12/28,163607,36,25-30yuan,200-500order,high,15-30day
2015/12/28,163613,2,25-30yuan,200-500order,high,15-30day
2015/12/28,163615,1,40+yuan,100-200order,high,15-30day
2015/12/28,163619,11,25-30yuan,50-100order,low,15-30day
2015/12/28,163620,27,20-25yuan,50-100order,high,3-7day
2015/12/28,163624,39,25-30yuan,0-10order,low,15-30day
2015/12/28,163625,1,30-35yuan,50-100order,high,7-15day
2015/12/28,163631,39,25-30yuan,100-200order,high,3-7day
2015/12/28,163633,28,35-40yuan,10-50order,low,15-30day
2015/12/28,163640,9,30-35yuan,100-200order,high,15-30day
2015/12/28,163642,30,20-25yuan,200-500order,high,15-30day
2015/12/28,163651,4,35-40yuan,100-200order,high,15-30day
2015/12/28,163652,4,25-30yuan,500+order,high,15-30day
2015/12/28,163658,11,25-30yuan,200-500order,high,15-30day
2015/12/28,163659,8,25-30yuan,500+order,high,30+day
2015/12/28,163661,11,20-25yuan,50-100order,low,7-15day
2015/12/28,163664,7,25-30yuan,200-500order,low,15-30day
2015/12/28,163666,9,20-25yuan,200-500order,high,30+day
2015/12/28,163672,4,30-35yuan,200-500order,high,15-30day
2015/12/28,163677,7,40+yuan,200-500order,high,15-30day
2015/12/28,163679,5,25-30yuan,500+order,high,30+day
2015/12/28,163684,6,30-35yuan,100-200order,low,15-30day
2015/12/28,163685,21,35-40yuan,0-10order,low,15-30day
2015/12/28,163687,6,30-35yuan,0-10order,low,15-30day
2015/12/28,163688,9,25-30yuan,200-500order,high,15-30day
2015/12/28,163689,23,20-25yuan,0-10order,low,15-30day
2015/12/28,163692,9,25-30yuan,10-50order,low,15-30day
2015/12/28,163693,2,30-35yuan,10-50order,low,15-30day
2015/12/28,163694,10,30-35yuan,0-10order,low,15-30day
2015/12/28,163697,2,20-25yuan,100-200order,high,15-30day
2015/12/28,163700,22,30-35yuan,50-100order,low,30+day
2015/12/28,163701,23,30-35yuan,50-100order,low,30+day
2015/12/28,163704,30,20-25yuan,10-50order,low,15-30day
2015/12/28,163708,36,20-25yuan,500+order,high,15-30day
2015/12/28,163709,19,25-30yuan,500+order,high,30+day
2015/12/28,163715,3,25-30yuan,10-50order,low,30+day
2015/12/28,163717,19,25-30yuan,500+order,high,30+day
2015/12/28,163720,19,35-40yuan,500+order,high,30+day
2015/12/28,163726,3,25-30yuan,10-50order,high,0-3day
2015/12/28,163727,27,20-25yuan,0-10order,high,0-3day
2015/12/28,163730,11,25-30yuan,10-50order,low,15-30day
2015/12/28,163734,1,30-35yuan,500+order,high,15-30day
2015/12/28,163739,12,40+yuan,10-50order,low,30+day
2015/12/28,163742,37,25-30yuan,500+order,high,7-15day
2015/12/28,163743,24,35-40yuan,50-100order,high,7-15day
2015/12/28,163750,25,25-30yuan,0-10order,low,15-30day
2015/12/28,163754,25,25-30yuan,100-200order,high,7-15day
2015/12/28,163755,23,25-30yuan,200-500order,high,30+day
2015/12/28,163759,14,35-40yuan,10-50order,low,15-30day
2015/12/28,163761,22,25-30yuan,100-200order,high,7-15day
2015/12/28,163772,18,25-30yuan,200-500order,high,15-30day
2015/12/28,163776,36,20-25yuan,0-10order,low,7-15day
2015/12/28,163778,5,35-40yuan,100-200order,high,30+day
2015/12/28,163779,23,30-35yuan,100-200order,low,30+day
2015/12/28,163783,6,25-30yuan,50-100order,low,15-30day
2015/12/28,163785,11,20-25yuan,500+order,high,15-30day
2015/12/28,163786,19,25-30yuan,500+order,high,30+day
2015/12/28,163789,12,25-30yuan,50-100order,low,30+day
2015/12/28,163792,19,25-30yuan,500+order,high,30+day
2015/12/28,163793,2,30-35yuan,50-100order,high,3-7day
2015/12/28,163794,1,20-25yuan,200-500order,high,30+day
2015/12/28,163795,1,25-30yuan,100-200order,high,15-30day
2015/12/28,163798,28,25-30yuan,200-500order,high,7-15day
2015/12/28,163800,9,30-35yuan,500+order,high,30+day
2015/12/28,163801,23,25-30yuan,500+order,high,15-30day
2015/12/28,163802,1,40+yuan,10-50order,low,30+day
2015/12/28,163805,11,25-30yuan,500+order,high,15-30day
2015/12/28,163808,8,25-30yuan,500+order,high,30+day
2015/12/28,163811,3,25-30yuan,200-500order,high,15-30day
2015/12/28,163816,8,20-25yuan,500+order,high,30+day
2015/12/28,163818,36,25-30yuan,10-50order,low,7-15day
2015/12/28,163821,9,30-35yuan,10-50order,low,30+day
2015/12/28,163822,3,40+yuan,50-100order,low,30+day
2015/12/28,163823,30,20-25yuan,10-50order,low,15-30day
2015/12/28,163825,8,25-30yuan,500+order,high,30+day
2015/12/28,163826,12,30-35yuan,500+order,low,30+day
2015/12/28,163828,1,30-35yuan,100-200order,high,30+day
2015/12/28,163829,27,20-25yuan,200-500order,high,15-30day
2015/12/28,163830,5,30-35yuan,50-100order,low,3-7day
2015/12/28,163833,23,40+yuan,0-10order,low,15-30day
2015/12/28,163834,15,25-30yuan,200-500order,high,15-30day
2015/12/28,163837,40,25-30yuan,0-10order,low,15-30day
2015/12/28,163838,10,30-35yuan,10-50order,low,15-30day
2015/12/28,163843,12,30-35yuan,200-500order,low,30+day
2015/12/28,163844,23,20-25yuan,50-100order,low,15-30day
2015/12/28,163845,3,40+yuan,0-10order,low,3-7day
2015/12/28,163847,3,30-35yuan,50-100order,high,15-30day
2015/12/28,163848,23,20-25yuan,0-10order,low,15-30day
2015/12/28,163853,2,25-30yuan,200-500order,high,15-30day
2015/12/28,163866,19,30-35yuan,500+order,high,30+day
2015/12/28,163867,2,30-35yuan,10-50order,low,15-30day
2015/12/28,163869,1,20-25yuan,200-500order,high,15-30day
2015/12/28,163871,2,25-30yuan,50-100order,high,7-15day
2015/12/28,163872,10,25-30yuan,50-100order,high,3-7day
2015/12/28,163874,19,30-35yuan,500+order,high,30+day
2015/12/28,163879,2,35-40yuan,100-200order,high,15-30day
2015/12/28,163883,9,35-40yuan,100-200order,low,30+day
2015/12/28,163887,15,25-30yuan,50-100order,low,7-15day
2015/12/28,163888,2,25-30yuan,200-500order,high,7-15day
2015/12/28,163889,25,25-30yuan,50-100order,high,3-7day
2015/12/28,163896,39,25-30yuan,0-10order,low,7-15day
2015/12/28,163900,39,25-30yuan,10-50order,low,7-15day
2015/12/28,163902,3,30-35yuan,100-200order,high,30+day
2015/12/28,163911,35,25-30yuan,200-500order,high,15-30day
2015/12/28,163915,9,20-25yuan,50-100order,high,3-7day
2015/12/28,163916,3,30-35yuan,500+order,high,30+day
2015/12/28,163918,4,30-35yuan,10-50order,low,15-30day
2015/12/28,163919,30,25-30yuan,200-500order,high,15-30day
2015/12/28,163923,3,25-30yuan,500+order,high,30+day
2015/12/28,163928,22,30-35yuan,100-200order,high,7-15day
2015/12/28,163930,23,20-25yuan,50-100order,low,30+day
2015/12/28,163931,1,30-35yuan,200-500order,high,15-30day
2015/12/28,163932,9,20-25yuan,200-500order,low,15-30day
2015/12/28,163938,18,20-25yuan,200-500order,high,15-30day
2015/12/28,163943,14,30-35yuan,500+order,low,15-30day
2015/12/28,163945,28,30-35yuan,50-100order,high,7-15day
2015/12/28,163947,36,25-30yuan,100-200order,high,15-30day
2015/12/28,163950,38,20-25yuan,50-100order,high,15-30day
2015/12/28,163952,13,30-35yuan,500+order,high,15-30day
2015/12/28,163957,37,30-35yuan,500+order,high,15-30day
2015/12/28,163958,23,25-30yuan,200-500order,high,30+day
2015/12/28,163961,1,30-35yuan,10-50order,low,15-30day
2015/12/28,163969,22,30-35yuan,100-200order,high,15-30day
2015/12/28,163970,4,25-30yuan,10-50order,low,15-30day
2015/12/28,163972,24,25-30yuan,50-100order,high,3-7day
2015/12/28,163976,2,25-30yuan,100-200order,high,15-30day
2015/12/28,163981,19,30-35yuan,500+order,high,30+day
2015/12/28,163984,12,40+yuan,10-50order,low,30+day
2015/12/28,163985,10,30-35yuan,100-200order,high,15-30day
2015/12/28,163996,26,35-40yuan,50-100order,low,7-15day
2015/12/28,163997,36,25-30yuan,100-200order,high,15-30day
2015/12/28,163999,25,20-25yuan,200-500order,high,7-15day
2015/12/28,164000,4,30-35yuan,50-100order,high,7-15day
2015/12/28,164001,6,25-30yuan,10-50order,low,15-30day
2015/12/28,164002,9,20-25yuan,500+order,high,30+day
2015/12/28,164006,7,40+yuan,200-500order,high,15-30day
2015/12/28,164011,9,25-30yuan,500+order,high,30+day
2015/12/28,164014,10,30-35yuan,0-10order,low,15-30day
2015/12/28,164018,10,40+yuan,0-10order,low,15-30day
2015/12/28,164021,11,20-25yuan,50-100order,high,7-15day
2015/12/28,164023,4,30-35yuan,10-50order,low,15-30day
2015/12/28,164025,39,30-35yuan,10-50order,low,7-15day
2015/12/28,164029,26,20-25yuan,100-200order,low,15-30day
2015/12/28,164030,36,40+yuan,0-10order,low,7-15day
2015/12/28,164031,11,25-30yuan,200-500order,high,15-30day
2015/12/28,164037,10,25-30yuan,100-200order,high,7-15day
2015/12/28,164038,11,30-35yuan,200-500order,high,15-30day
2015/12/28,164042,14,40+yuan,10-50order,low,7-15day
2015/12/28,164044,1,25-30yuan,50-100order,high,15-30day
2015/12/28,164047,9,20-25yuan,50-100order,high,3-7day
2015/12/28,164052,38,20-25yuan,10-50order,high,3-7day
2015/12/28,164055,39,25-30yuan,100-200order,high,7-15day
2015/12/28,164060,30,40+yuan,0-10order,low,15-30day
2015/12/28,164062,1,35-40yuan,10-50order,low,15-30day
2015/12/28,164069,30,20-25yuan,100-200order,high,7-15day
2015/12/28,164073,14,40+yuan,50-100order,high,15-30day
2015/12/28,164075,13,40+yuan,0-10order,low,3-7day
2015/12/28,164077,25,25-30yuan,100-200order,high,7-15day
2015/12/28,164078,6,30-35yuan,200-500order,high,15-30day
2015/12/28,164082,19,25-30yuan,500+order,high,30+day
2015/12/28,164083,17,35-40yuan,0-10order,low,15-30day
2015/12/28,164084,27,25-30yuan,200-500order,high,15-30day
2015/12/28,164086,3,40+yuan,50-100order,low,30+day
2015/12/28,164097,9,25-30yuan,10-50order,high,7-15day
2015/12/28,164098,22,35-40yuan,200-500order,high,30+day
2015/12/28,164107,9,25-30yuan,200-500order,high,7-15day
2015/12/28,164108,28,25-30yuan,50-100order,high,15-30day
2015/12/28,164109,9,20-25yuan,50-100order,high,15-30day
2015/12/28,164112,10,20-25yuan,500+order,high,15-30day
2015/12/28,164113,11,25-30yuan,200-500order,high,15-30day
2015/12/28,164114,5,25-30yuan,10-50order,low,30+day
2015/12/28,164117,4,25-30yuan,500+order,high,15-30day
2015/12/28,164118,12,30-35yuan,100-200order,high,30+day
2015/12/28,164120,12,35-40yuan,200-500order,high,30+day
2015/12/28,164122,17,25-30yuan,200-500order,high,15-30day
2015/12/28,164124,11,20-25yuan,500+order,low,15-30day
2015/12/28,164132,7,30-35yuan,50-100order,high,7-15day
2015/12/28,164136,5,35-40yuan,500+order,high,30+day
2015/12/28,164137,23,30-35yuan,100-200order,low,15-30day
2015/12/28,164138,23,25-30yuan,10-50order,high,7-15day
2015/12/28,164141,12,25-30yuan,10-50order,low,30+day
2015/12/28,164142,5,30-35yuan,50-100order,low,30+day
2015/12/28,164143,2,25-30yuan,500+order,high,7-15day
2015/12/28,164144,1,25-30yuan,100-200order,high,30+day
2015/12/28,164152,39,25-30yuan,50-100order,high,7-15day
2015/12/28,164156,26,30-35yuan,100-200order,high,15-30day
2015/12/28,164161,8,25-30yuan,500+order,high,30+day
2015/12/28,164165,1,30-35yuan,100-200order,low,3-7day
2015/12/28,164170,3,40+yuan,10-50order,low,7-15day
2015/12/28,164176,3,25-30yuan,500+order,high,30+day
2015/12/28,164183,5,35-40yuan,10-50order,low,30+day
2015/12/28,164194,23,40+yuan,0-10order,low,7-15day
2015/12/28,164195,11,25-30yuan,50-100order,high,7-15day
2015/12/28,164196,10,20-25yuan,100-200order,high,7-15day
2015/12/28,164207,11,30-35yuan,200-500order,low,15-30day
2015/12/28,164225,4,30-35yuan,10-50order,high,3-7day
2015/12/28,164235,4,30-35yuan,0-10order,low,7-15day
2015/12/28,164237,9,25-30yuan,200-500order,high,15-30day
2015/12/28,164243,18,30-35yuan,500+order,high,15-30day
2015/12/28,164249,14,35-40yuan,50-100order,high,3-7day
2015/12/28,164252,10,25-30yuan,500+order,high,15-30day
2015/12/28,164255,3,25-30yuan,200-500order,high,30+day
2015/12/28,164257,3,35-40yuan,100-200order,high,30+day
2015/12/28,164261,19,20-25yuan,500+order,high,30+day
2015/12/28,164277,10,25-30yuan,100-200order,low,15-30day
2015/12/28,164284,1,25-30yuan,200-500order,high,30+day
2015/12/28,164286,30,30-35yuan,50-100order,high,7-15day
2015/12/28,164287,19,30-35yuan,500+order,high,15-30day
2015/12/28,164294,15,20-25yuan,50-100order,high,15-30day
2015/12/28,164301,39,25-30yuan,50-100order,low,7-15day
2015/12/28,164304,4,25-30yuan,100-200order,high,3-7day
2015/12/28,164306,24,25-30yuan,200-500order,high,15-30day
2015/12/28,164315,3,25-30yuan,200-500order,high,15-30day
2015/12/28,164323,7,30-35yuan,100-200order,high,7-15day
2015/12/28,164327,8,25-30yuan,200-500order,high,30+day
2015/12/28,164332,2,35-40yuan,0-10order,low,3-7day
2015/12/28,164336,13,30-35yuan,50-100order,low,15-30day
2015/12/28,164345,8,25-30yuan,500+order,high,15-30day
2015/12/28,164350,9,25-30yuan,500+order,high,15-30day
2015/12/28,164351,3,30-35yuan,100-200order,high,7-15day
2015/12/28,164360,1,25-30yuan,100-200order,high,3-7day
2015/12/28,164365,1,25-30yuan,200-500order,low,15-30day
2015/12/28,164379,5,35-40yuan,200-500order,high,30+day
2015/12/28,164393,2,20-25yuan,200-500order,high,15-30day
2015/12/28,164400,14,30-35yuan,200-500order,high,15-30day
2015/12/28,164404,14,25-30yuan,50-100order,low,15-30day
2015/12/28,164443,21,30-35yuan,0-10order,low,15-30day
2015/12/28,164444,4,25-30yuan,100-200order,low,7-15day
2015/12/28,164463,1,40+yuan,50-100order,high,3-7day
2015/12/28,164466,2,30-35yuan,100-200order,high,15-30day
2015/12/28,164467,19,25-30yuan,200-500order,high,30+day
2015/12/28,164469,24,25-30yuan,50-100order,high,3-7day
2015/12/28,164470,1,35-40yuan,10-50order,low,7-15day
2015/12/28,164472,25,20-25yuan,10-50order,low,15-30day
2015/12/28,164475,25,20-25yuan,200-500order,low,15-30day
2015/12/28,164476,19,30-35yuan,100-200order,high,30+day
2015/12/28,164478,32,35-40yuan,500+order,high,7-15day
2015/12/28,164479,18,20-25yuan,0-10order,low,3-7day
2015/12/28,164480,9,25-30yuan,200-500order,high,30+day
2015/12/28,164486,12,25-30yuan,500+order,high,30+day
2015/12/28,164493,8,20-25yuan,500+order,high,30+day
2015/12/28,164502,25,25-30yuan,50-100order,high,7-15day
2015/12/28,164506,7,30-35yuan,100-200order,low,15-30day
2015/12/28,164510,24,20-25yuan,50-100order,high,3-7day
2015/12/28,164513,8,25-30yuan,200-500order,high,30+day
2015/12/28,164514,9,25-30yuan,500+order,low,30+day
2015/12/28,164516,19,30-35yuan,200-500order,high,30+day
2015/12/28,164519,24,30-35yuan,100-200order,low,7-15day
2015/12/28,164522,1,25-30yuan,100-200order,high,30+day
2015/12/28,164528,8,40+yuan,50-100order,high,15-30day
2015/12/28,164533,1,20-25yuan,500+order,high,15-30day
2015/12/28,164550,17,25-30yuan,50-100order,high,15-30day
2015/12/28,164551,5,40+yuan,100-200order,high,30+day
2015/12/28,164554,9,25-30yuan,500+order,high,30+day
2015/12/28,164560,30,35-40yuan,0-10order,low,15-30day
2015/12/28,164561,2,30-35yuan,50-100order,high,15-30day
2015/12/28,164567,14,25-30yuan,10-50order,low,30+day
2015/12/28,164569,2,30-35yuan,200-500order,high,15-30day
2015/12/28,164571,12,30-35yuan,10-50order,high,3-7day
2015/12/28,164572,2,25-30yuan,200-500order,low,15-30day
2015/12/28,164573,19,30-35yuan,500+order,high,15-30day
2015/12/28,164581,39,25-30yuan,10-50order,low,7-15day
2015/12/28,164585,19,25-30yuan,500+order,high,30+day
2015/12/28,164590,32,30-35yuan,100-200order,high,7-15day
2015/12/28,164591,22,25-30yuan,100-200order,high,15-30day
2015/12/28,164608,22,20-25yuan,200-500order,low,15-30day
2015/12/28,164613,1,30-35yuan,500+order,low,15-30day
2015/12/28,164614,2,30-35yuan,200-500order,high,15-30day
2015/12/28,164615,5,30-35yuan,200-500order,high,30+day
2015/12/28,164636,4,30-35yuan,50-100order,low,15-30day
2015/12/28,164648,11,35-40yuan,100-200order,high,7-15day
2015/12/28,164650,1,30-35yuan,0-10order,high,0-3day
2015/12/28,164652,1,30-35yuan,100-200order,high,15-30day
2015/12/28,164653,3,25-30yuan,100-200order,high,30+day
2015/12/28,164658,5,25-30yuan,500+order,high,15-30day
2015/12/28,164661,5,25-30yuan,500+order,high,30+day
2015/12/28,164662,1,25-30yuan,0-10order,low,15-30day
2015/12/28,164663,23,25-30yuan,200-500order,low,15-30day
2015/12/28,164664,18,20-25yuan,10-50order,high,7-15day
2015/12/28,164670,37,35-40yuan,100-200order,high,15-30day
2015/12/28,164671,8,25-30yuan,200-500order,high,30+day
2015/12/28,164672,9,35-40yuan,200-500order,high,30+day
2015/12/28,164674,11,25-30yuan,500+order,high,15-30day
2015/12/28,164675,9,40+yuan,0-10order,low,15-30day
2015/12/28,164677,2,35-40yuan,10-50order,low,15-30day
2015/12/28,164678,1,30-35yuan,50-100order,low,15-30day
2015/12/28,164680,13,25-30yuan,100-200order,high,15-30day
2015/12/28,164685,3,25-30yuan,50-100order,high,30+day
2015/12/28,164686,21,20-25yuan,200-500order,high,15-30day
2015/12/28,164688,25,25-30yuan,50-100order,low,15-30day
2015/12/28,164692,9,30-35yuan,100-200order,low,30+day
2015/12/28,164695,16,25-30yuan,0-10order,low,7-15day
2015/12/28,164696,32,30-35yuan,100-200order,high,15-30day
2015/12/28,164697,1,25-30yuan,200-500order,high,15-30day
2015/12/28,164699,22,30-35yuan,100-200order,high,7-15day
2015/12/28,164703,9,30-35yuan,200-500order,high,30+day
2015/12/28,164704,28,25-30yuan,200-500order,high,7-15day
2015/12/28,164708,1,25-30yuan,10-50order,high,7-15day
2015/12/28,164709,18,30-35yuan,500+order,high,15-30day
2015/12/28,164715,1,25-30yuan,100-200order,high,30+day
2015/12/28,164721,1,25-30yuan,500+order,high,30+day
2015/12/28,164722,15,35-40yuan,50-100order,low,15-30day
2015/12/28,164731,22,30-35yuan,100-200order,low,30+day
2015/12/28,164733,36,25-30yuan,100-200order,high,7-15day
2015/12/28,164734,21,30-35yuan,10-50order,high,7-15day
2015/12/28,164735,2,30-35yuan,10-50order,high,15-30day
2015/12/28,164737,24,25-30yuan,100-200order,low,15-30day
2015/12/28,164740,11,25-30yuan,10-50order,low,7-15day
2015/12/28,164745,5,25-30yuan,100-200order,high,30+day
2015/12/28,164752,5,25-30yuan,500+order,high,30+day
2015/12/28,164754,9,35-40yuan,500+order,high,15-30day
2015/12/28,164758,16,30-35yuan,10-50order,low,7-15day
2015/12/28,164760,5,40+yuan,200-500order,high,30+day
2015/12/28,164761,22,25-30yuan,100-200order,high,7-15day
2015/12/28,164763,7,30-35yuan,50-100order,high,15-30day
2015/12/28,164764,36,25-30yuan,200-500order,high,7-15day
2015/12/28,164765,1,25-30yuan,500+order,high,30+day
2015/12/28,164766,18,20-25yuan,200-500order,high,15-30day
2015/12/28,164767,26,25-30yuan,500+order,high,7-15day
2015/12/28,164768,19,30-35yuan,100-200order,low,30+day
2015/12/28,164770,4,25-30yuan,10-50order,low,15-30day
2015/12/28,164773,8,40+yuan,10-50order,low,15-30day
2015/12/28,164776,22,30-35yuan,500+order,high,15-30day
2015/12/28,164777,9,30-35yuan,500+order,low,30+day
2015/12/28,164778,35,25-30yuan,100-200order,high,15-30day
2015/12/28,164782,40,25-30yuan,100-200order,high,7-15day
2015/12/28,164785,9,25-30yuan,200-500order,high,15-30day
2015/12/28,164787,9,25-30yuan,200-500order,high,15-30day
2015/12/28,164788,9,25-30yuan,100-200order,high,3-7day
2015/12/28,164790,4,25-30yuan,500+order,high,15-30day
2015/12/28,164795,1,25-30yuan,200-500order,high,15-30day
2015/12/28,164800,5,25-30yuan,100-200order,high,30+day
2015/12/28,164807,11,25-30yuan,500+order,high,7-15day
2015/12/28,164808,1,30-35yuan,10-50order,low,15-30day
2015/12/28,164812,2,25-30yuan,100-200order,high,15-30day
2015/12/28,164815,19,30-35yuan,100-200order,high,30+day
2015/12/28,164816,2,25-30yuan,200-500order,high,15-30day
2015/12/28,164818,9,40+yuan,10-50order,low,3-7day
2015/12/28,164822,9,30-35yuan,100-200order,high,15-30day
2015/12/28,164826,19,20-25yuan,200-500order,high,15-30day
2015/12/28,164828,4,30-35yuan,200-500order,high,15-30day
2015/12/28,164837,5,35-40yuan,500+order,high,30+day
2015/12/28,164839,7,40+yuan,200-500order,low,15-30day
2015/12/28,164840,28,25-30yuan,0-10order,low,15-30day
2015/12/28,164846,22,30-35yuan,100-200order,low,30+day
2015/12/28,164849,5,40+yuan,10-50order,low,30+day
2015/12/28,164850,37,25-30yuan,200-500order,high,15-30day
2015/12/28,164855,36,25-30yuan,10-50order,low,7-15day
2015/12/28,164857,38,25-30yuan,200-500order,high,15-30day
2015/12/28,164859,10,30-35yuan,100-200order,high,15-30day
2015/12/28,164860,18,25-30yuan,500+order,high,15-30day
2015/12/28,164861,3,20-25yuan,100-200order,high,30+day
2015/12/28,164862,2,25-30yuan,500+order,low,15-30day
2015/12/28,164863,1,25-30yuan,200-500order,high,15-30day
2015/12/28,164864,9,40+yuan,500+order,high,30+day
2015/12/28,164865,1,30-35yuan,50-100order,high,30+day
2015/12/28,164866,5,30-35yuan,100-200order,high,30+day
2015/12/28,164872,9,35-40yuan,0-10order,high,3-7day
2015/12/28,164873,9,20-25yuan,500+order,low,30+day
2015/12/28,164881,1,30-35yuan,50-100order,low,15-30day
2015/12/28,164888,9,20-25yuan,100-200order,low,15-30day
2015/12/28,164889,40,30-35yuan,200-500order,high,15-30day
2015/12/28,164890,9,35-40yuan,10-50order,low,7-15day
2015/12/28,164891,9,20-25yuan,200-500order,high,7-15day
2015/12/28,164893,18,25-30yuan,200-500order,high,15-30day
2015/12/28,164896,24,20-25yuan,0-10order,low,7-15day
2015/12/28,164903,22,30-35yuan,500+order,high,15-30day
2015/12/28,164904,2,25-30yuan,500+order,high,15-30day
2015/12/28,164907,5,30-35yuan,100-200order,low,30+day
2015/12/28,164910,9,20-25yuan,10-50order,low,15-30day
2015/12/28,164912,22,25-30yuan,50-100order,low,30+day
2015/12/28,164913,24,20-25yuan,10-50order,low,7-15day
2015/12/28,164920,24,25-30yuan,10-50order,high,3-7day
2015/12/28,164922,2,30-35yuan,50-100order,high,3-7day
2015/12/28,164925,30,25-30yuan,50-100order,low,3-7day
2015/12/28,164928,21,40+yuan,0-10order,low,15-30day
2015/12/28,164933,10,25-30yuan,200-500order,high,15-30day
2015/12/28,164935,36,25-30yuan,200-500order,high,15-30day
2015/12/28,164936,36,25-30yuan,100-200order,low,7-15day
2015/12/28,164939,9,35-40yuan,10-50order,low,30+day
2015/12/28,164942,15,30-35yuan,50-100order,high,7-15day
2015/12/28,164943,3,30-35yuan,100-200order,high,30+day
2015/12/28,164944,19,25-30yuan,500+order,high,30+day
2015/12/28,164945,4,30-35yuan,200-500order,high,15-30day
